Date,Open,High,Low,Close,Points_Change,Change_Pct,Volume_Cr,Turnover_Rs_Cr,PE,PB,Div_Yield,Daily_Return
2025-10-20,37166.36,37298.07,37135.5,37223.4,184.26,0.5,16.78,4391.42,25.45,4.42,1.08,0.004974737534402918
2025-10-21,37299.37,37382.78,37236.64,37286.13,62.73,0.17,6.4,1312.62,25.49,4.42,1.08,0.0016852302583858503
2025-10-23,37492.95,37550.68,37240.27,37285.19,-0.94,0.0,26.82,6087.91,25.49,4.42,1.08,-2.521044688719165e-05
2025-10-24,37337.15,37353.46,37074.68,37171.91,-113.28,-0.3,17.64,3924.86,25.41,4.41,1.08,-0.003038203640641224
2025-10-27,37229.67,37444.68,37229.67,37421.12,249.21,0.67,34.32,4522.0,25.59,4.44,1.12,0.0067042559825416514
2025-10-28,37402.95,37519.31,37234.07,37380.76,-40.36,-0.11,24.27,5228.62,25.47,4.43,1.12,-0.001078535329781749
2025-10-29,37411.23,37625.73,37394.24,37598.65,217.89,0.58,22.03,5893.79,25.61,4.46,1.12,0.005828934457191348
2025-10-30,37569.45,37583.74,37363.77,37420.19,-178.46,-0.47,33.0,5811.58,25.44,4.44,1.08,-0.004746447013390109
2025-10-31,37416.26,37536.21,37195.08,37214.04,-206.15,-0.55,22.42,5209.78,25.32,4.42,1.09,-0.005509058078005502
2025-11-03,37218.48,37404.02,37182.36,37361.96,147.92,0.4,28.52,4543.83,25.28,4.43,1.08,0.003974843903000069
2025-11-04,37373.53,37386.08,37129.66,37147.34,-214.62,-0.57,22.68,4174.15,25.04,4.41,1.09,-0.005744345318072219
2025-11-06,37153.43,37216.46,36878.97,36900.24,-247.1,-0.67,18.95,5629.1,24.84,4.38,1.08,-0.006651889475800865
2025-11-07,36811.63,36973.07,36555.46,36900.76,0.52,0.0,21.37,5066.45,24.78,4.38,1.1,1.409204926594576e-05
2025-11-10,36911.14,37116.56,36911.1,37024.12,123.36,0.33,13.6,4936.31,24.81,4.39,1.1,0.0033430205773539168
2025-11-11,37096.25,37172.33,36835.21,37157.16,133.04,0.36,27.49,4482.67,24.85,4.41,1.1,0.0035933332108906146
2025-11-12,37289.31,37443.9,37276.6,37385.63,228.47,0.61,19.54,4302.17,25.0,4.44,1.09,0.006148747643791808
2025-11-13,37434.18,37538.84,37321.97,37354.83,-30.8,-0.08,20.82,5779.3,24.92,4.43,1.09,-0.0008238459536457077
2025-11-14,37245.35,37412.84,37197.31,37369.13,14.3,0.04,25.38,5184.9,24.98,4.43,1.11,0.00038281528787553754
2025-11-17,37440.95,37583.21,37426.62,37570.78,201.65,0.54,16.44,3919.83,25.35,4.44,1.09,0.005396165230499017
2025-11-18,37602.51,37606.26,37330.49,37360.86,-209.92,-0.56,18.23,9789.39,25.01,4.42,1.1,-0.005587320784929073
2025-11-19,37348.47,37511.82,37277.56,37485.82,124.96,0.33,13.8,3220.42,25.09,4.43,1.1,0.0033446767552995915
2025-11-20,37610.05,37679.57,37501.45,37596.71,110.89,0.3,17.89,5487.78,25.17,4.44,1.08,0.002958185255117707
2025-11-21,37502.72,37535.33,37299.07,37312.99,-283.72,-0.75,19.98,5900.8,24.98,4.41,1.09,-0.007546404991287781
2025-11-24,37336.76,37383.39,37087.59,37140.83,-172.16,-0.46,13.8,3861.61,24.86,4.39,1.1,-0.004613942758272538
2025-11-25,37172.8,37245.09,37079.95,37102.42,-38.41,-0.1,13.57,3667.55,24.82,4.39,1.1,-0.001034171826531649
2025-11-26,37115.01,37583.22,37107.85,37569.64,467.22,1.26,12.76,3904.16,25.14,4.44,1.08,0.012592709586059403
2025-11-27,37638.74,37685.29,37451.51,37554.39,-15.25,-0.04,18.56,6909.44,25.12,4.44,1.08,-0.00040591285942581656
2025-11-28,37574.87,37609.2,37506.58,37535.84,-18.55,-0.05,14.02,3224.41,25.12,4.44,1.08,-0.0004939502412368846
2025-12-01,37660.67,37691.42,37449.44,37524.59,-11.25,-0.03,13.07,3196.46,25.11,4.44,1.08,-0.0002997135537662343
2025-12-02,37450.26,37532.97,37316.21,37370.65,-153.94,-0.41,17.08,3379.05,25.01,4.42,1.08,-0.004102376601582969
2025-12-03,37376.93,37410.36,37093.48,37210.2,-160.45,-0.43,19.84,4174.21,24.9,4.4,1.09,-0.004293476297575927
2025-12-04,37188.37,37374.16,37159.25,37250.59,40.39,0.11,17.48,5087.86,24.93,4.4,1.09,0.0010854550633965232
2025-12-05,37212.91,37415.47,37146.55,37394.44,143.85,0.39,15.82,3592.7,25.02,4.42,1.08,0.003861683801518412
2025-12-08,37344.62,37384.21,36815.11,36907.63,-486.81,-1.3,18.78,4439.8,24.7,4.36,1.1,-0.013018245493180425
2025-12-09,36776.61,36958.24,36510.91,36899.81,-7.82,-0.02,21.57,4865.51,24.69,4.36,1.1,-0.00021188030767615995
2025-12-10,36902.22,37083.7,36712.82,36743.25,-156.56,-0.42,13.18,3750.89,24.59,4.34,1.1,-0.004242840274787274
2025-12-11,36766.44,36980.72,36650.56,36963.1,219.85,0.6,23.91,4968.91,24.73,4.37,1.1,0.005983411919195936
2025-12-12,37060.78,37250.13,37055.61,37228.82,265.72,0.72,24.01,5098.41,24.9,4.4,1.09,0.007188790983440274
2025-12-15,37118.83,37248.4,37029.21,37232.38,3.56,0.01,17.55,3144.64,24.9,4.4,1.09,9.562484118474934e-05
2025-12-16,37162.91,37164.89,36946.63,36986.1,-246.28,-0.66,13.53,2952.12,24.74,4.37,1.1,-0.006614672497433638
2025-12-17,37024.35,37087.1,36803.02,36870.7,-115.4,-0.31,14.82,4183.35,24.66,4.36,1.1,-0.003120091061236563
2025-12-18,36859.77,36952.57,36662.64,36853.5,-17.2,-0.05,16.52,4183.0,24.65,4.36,1.11,-0.000466495076035911
2025-12-19,36928.66,37156.21,36928.56,37143.96,290.46,0.79,22.29,3535.67,24.85,4.39,1.1,0.007881476657576547
2025-12-22,37240.92,37447.55,37228.31,37430.94,286.98,0.77,18.19,3661.39,25.2,4.45,1.08,0.007726155208007013
2025-12-23,37492.24,37525.54,37366.07,37471.84,40.9,0.11,21.49,3863.16,25.22,4.46,1.08,0.0010926789442102791
2025-12-24,37490.86,37575.08,37384.19,37408.07,-63.77,-0.17,16.78,4196.32,25.18,4.45,1.08,-0.001701811280150567
2025-12-26,37358.33,37460.85,37256.18,37294.67,-113.4,-0.3,17.2,3800.47,25.1,4.44,1.08,-0.003031431453159761
2025-12-29,37301.85,37368.99,37108.71,37140.23,-154.44,-0.41,23.36,6097.98,25.0,4.42,1.08,-0.004141074314372384
2025-12-30,37097.48,37187.35,37020.94,37135.83,-4.4,-0.01,17.27,4178.94,25.0,4.42,1.08,-0.0001184699179299642
2025-12-31,37184.74,37520.22,37182.52,37443.41,307.58,0.83,43.73,5018.27,25.2,4.45,1.07,0.008282566997964036
2026-01-01,37486.31,37528.8,37385.84,37497.1,53.69,0.14,32.68,4312.55,25.24,4.46,1.07,0.0014338971797707156
2026-01-02,37539.53,37815.41,37495.25,37799.57,302.47,0.81,29.69,5314.64,25.44,4.5,1.06,0.008066490475263421
2026-01-05,37789.92,37874.46,37646.18,37730.95,-68.62,-0.18,27.61,5361.06,25.4,4.49,1.06,-0.0018153645663165907
2026-01-06,37723.24,37777.16,37553.76,37657.7,-73.25,-0.19,22.06,5381.14,25.35,4.48,1.07,-0.0019413770392741059
2026-01-07,37555.46,37718.35,37552.47,37669.63,11.93,0.03,20.69,6438.93,25.36,4.48,1.07,0.0003168010791949616
2026-01-08,37613.53,37656.06,37100.79,37137.33,-532.3,-1.41,24.28,7323.03,25.0,4.42,1.08,-0.014130746704971497
2026-01-09,37058.3,37234.83,36714.81,36807.62,-329.71,-0.89,37.74,5733.83,24.78,4.38,1.09,-0.00887812882617034
2026-01-12,36744.75,36899.99,36379.67,36864.27,56.65,0.15,28.25,5586.45,24.82,4.39,1.09,0.0015390834832569311
2026-01-13,36954.42,37042.96,36588.63,36806.21,-58.06,-0.16,22.51,5284.2,24.79,4.38,1.09,-0.0015749667632098951
2026-01-14,36711.66,36938.37,36684.62,36805.06,-1.15,0.0,20.39,6593.49,24.79,4.38,1.09,-3.124472745230644e-05
2026-01-16,36863.78,37092.59,36787.07,36829.93,24.87,0.07,23.74,6482.2,24.78,4.38,1.1,0.0006757223055744443
2026-01-19,36749.36,36760.45,36581.77,36650.97,-178.96,-0.49,22.4,5191.75,24.57,4.36,1.1,-0.004859091505196922
2026-01-20,36628.17,36639.86,35913.17,35984.65,-666.32,-1.82,27.9,5882.45,24.12,4.28,1.12,-0.01818014639175991
2026-01-21,35819.88,36052.28,35438.27,35815.26,-169.39,-0.47,25.97,5728.35,23.99,4.26,1.12,-0.004707284911760978
2026-01-22,36041.02,36298.05,35899.62,36088.66,273.4,0.76,17.12,5231.47,24.17,4.3,1.11,0.0076336176255595856
2026-01-23,36141.46,36180.52,35572.03,35609.9,-478.76,-1.33,19.09,5812.23,23.88,4.24,1.13,-0.013266217144111248
2026-01-27,35637.56,35880.54,35385.48,35786.84,176.94,0.5,22.05,7788.43,23.98,4.26,1.13,0.004968842934127693
2026-01-28,35837.97,36217.57,35836.71,36188.16,401.32,1.12,23.45,7673.49,24.23,4.31,1.11,0.011214178172758604
2026-01-29,36236.33,36305.14,35937.07,36266.59,78.43,0.22,24.82,8072.42,24.29,4.32,1.1,0.0021672834429822263
2026-01-30,36040.25,36225.02,35933.45,36185.03,-81.56,-0.22,32.69,6951.14,24.22,4.31,1.1,-0.0022489018129357996
2026-02-01,36157.88,36317.15,35061.88,35462.81,-722.22,-2.0,23.37,6827.19,23.77,4.22,1.11,-0.019959082526669225
2026-02-02,35426.33,35858.16,35150.45,35814.09,351.28,0.99,18.42,4960.93,24.0,4.26,1.09,0.009905588417838285
2026-02-03,37250.12,37473.63,36624.79,36755.96,941.87,2.63,26.92,8083.8,24.67,4.37,1.07,0.026298867289382466
2026-02-04,36659.88,36931.6,36498.43,36890.21,134.25,0.37,31.01,7613.28,24.7,4.39,1.06,0.003652468878516668
2026-02-05,36845.78,36851.57,36588.87,36695.11,-195.1,-0.53,20.04,6275.4,24.58,4.36,1.08,-0.005288666017352561
2026-02-06,36624.8,36751.08,36388.84,36730.2,35.09,0.1,17.38,5701.26,24.78,4.37,1.09,0.0009562582044309043
2026-02-09,36951.46,37126.89,36889.08,37113.23,383.03,1.04,22.66,5420.13,24.95,4.41,1.05,0.010428203494672106
2026-02-10,37208.19,37278.36,37117.34,37207.34,94.11,0.25,20.5,6463.59,25.01,4.43,1.05,0.0025357534227010703
2026-02-11,37272.29,37303.93,37143.44,37256.72,49.38,0.13,21.24,6708.44,25.02,4.43,1.06,0.0013271574909683448
2026-02-12,37199.68,37204.79,36951.43,37049.4,-207.32,-0.56,18.64,7615.35,24.85,4.41,1.06,-0.005564633709032929
2026-02-13,36724.3,36748.98,36484.73,36532.48,-516.92,-1.4,17.09,6940.64,24.52,4.35,1.04,-0.013952182761394205
2026-02-16,36426.51,36810.22,36340.37,36787.89,255.41,0.7,16.33,5382.71,24.75,4.38,1.02,0.006991312935776595
2026-02-17,36746.75,36936.37,36680.72,36904.38,116.49,0.32,15.57,4510.68,24.83,4.39,1.02,0.0031665311601181134
2026-02-18,36933.53,37081.54,36824.71,37062.35,157.97,0.43,17.19,4899.55,24.93,4.41,1.03,0.004280521715850583
2026-02-19,37142.07,37148.24,36434.61,36523.88,-538.47,-1.45,13.86,5590.2,24.57,4.34,1.04,-0.014528760318760159
2026-02-20,36456.94,36787.88,36408.36,36674.32,150.44,0.41,14.99,5403.01,24.67,4.36,1.04,0.004118949027321461
2026-02-23,36756.18,36946.39,36682.69,36817.86,143.54,0.39,18.42,5207.34,24.77,4.38,1.04,0.003913910332897785
2026-02-24,36704.62,36710.28,36318.27,36530.09,-287.77,-0.78,15.75,5206.41,24.57,4.34,1.04,-0.007816043626653002
2026-02-25,36629.39,36835.5,36565.41,36679.75,149.66,0.41,18.86,6521.62,24.67,4.36,1.04,0.004096896558426266
2026-02-26,36740.97,36837.67,36587.49,36748.49,68.74,0.19,28.33,8084.93,24.72,4.37,1.04,0.0018740585745540272
2026-02-27,36716.12,36723.29,36273.15,36322.56,-425.93,-1.16,18.89,6061.72,24.43,4.32,1.05,-0.011590408204527614
2026-03-02,34697.3,36038.18,34697.3,35812.02,-510.54,-1.41,30.49,8455.3,24.09,4.26,1.06,-0.014055727349614133
2026-03-04,35119.26,35298.61,34944.7,35125.64,-686.38,-1.92,26.69,7166.12,23.63,4.18,1.08,-0.019166190569534947
2026-03-05,35287.66,35672.78,35215.32,35579.03,453.39,1.29,19.17,6806.56,23.93,4.23,1.07,0.012907665169944238
2026-03-06,35464.12,35576.4,35198.97,35232.05,-346.98,-0.98,16.33,5648.26,23.7,4.19,1.08,-0.00975237379996019
2026-03-09,34515.94,34607.51,34083.36,34557.39,-674.66,-1.91,17.38,5695.25,23.24,4.11,1.1,-0.019149041852517867
2026-03-10,34920.69,35065.25,34697.98,35005.2,447.81,1.3,15.42,5387.3,23.55,4.16,1.09,0.012958443910260575
2026-03-11,35046.38,35153.72,34487.09,34529.78,-475.42,-1.36,15.38,5255.91,23.23,4.11,1.11,-0.013581410761829615
2026-03-12,34341.18,34554.78,34003.98,34300.49,-229.29,-0.66,18.99,6674.59,23.07,4.08,1.11,-0.006640355079007176
2026-03-13,34093.37,34116.86,33454.69,33516.43,-784.06,-2.29,20.6,6540.53,22.54,3.99,1.14,-0.022858565577343004
2026-03-16,33420.82,33815.24,33076.55,33673.11,156.68,0.47,19.19,5648.74,22.65,4.01,1.14,0.004674722218326988
2026-03-17,33799.53,34032.97,33599.9,33940.18,267.07,0.79,16.91,5544.6,22.83,4.04,1.13,0.007931254345084238
2026-03-18,34053.98,34443.52,34006.82,34329.13,388.95,1.15,16.78,5652.87,23.09,4.08,1.11,0.01145986850983105
2026-03-19,33659.89,33766.94,33145.03,33255.16,-1073.97,-3.13,20.49,6152.94,22.37,3.96,1.15,-0.031284509686088535
2026-03-20,33451.94,33775.86,33372.0,33423.61,168.45,0.51,20.17,5539.04,22.48,3.98,1.14,0.0050653793275989845
2026-03-23,33072.74,33074.43,32306.13,32377.87,-1045.74,-3.13,22.79,6356.94,21.8,3.86,1.17,-0.031287464160813294
2026-03-24,33067.3,33188.1,32506.52,33009.57,631.7,1.95,20.7,7318.42,22.22,3.93,1.15,0.01951023955559772
2026-03-25,33294.5,33859.37,33275.5,33645.89,636.32,1.93,22.82,8515.25,22.65,4.01,1.13,0.019276833960575557
2026-03-27,33465.09,33471.04,32917.26,32935.19,-710.7,-2.11,25.5,8705.1,22.17,3.93,1.16,-0.021122936560750705
2026-03-30,32490.07,32741.39,32121.51,32182.38,-752.81,-2.29,30.94,7308.53,21.66,3.84,1.19,-0.022857314623052183
2026-04-01,33012.27,33149.42,32710.87,32814.97,632.59,1.97,19.81,6763.54,22.09,3.91,1.17,0.0196564082581836
2026-04-02,32444.29,32920.03,31965.51,32839.65,24.68,0.08,20.43,6113.93,22.11,3.91,1.17,0.0007520957660482885
2026-04-06,32914.79,33265.91,32605.9,33229.93,390.28,1.19,19.87,6059.49,22.37,3.96,1.15,0.011884414115253872
2026-04-07,33105.88,33418.56,32870.99,33395.05,165.12,0.5,15.73,4642.98,22.48,3.98,1.15,0.004969014379506698
2026-04-08,34583.59,34722.95,34422.86,34690.59,1295.54,3.88,29.76,9261.62,23.35,4.14,1.1,0.03879437221983473
2026-04-09,34646.89,34765.66,34379.59,34521.99,-168.6,-0.49,22.99,8186.94,23.24,4.12,1.11,-0.004860107596901586
2026-04-10,34745.45,35027.91,34663.06,35004.96,482.97,1.4,24.44,6241.65,23.56,4.17,1.09,0.013990213194546408
2026-04-13,34290.51,34838.72,34174.75,34738.75,-266.21,-0.76,20.89,6854.02,23.38,4.14,1.1,-0.007604922273871995
2026-04-15,35271.57,35439.21,35241.65,35394.87,656.12,1.89,23.11,6885.92,23.82,4.22,1.08,0.018887265661545083
2026-04-16,35668.04,35703.96,35290.88,35485.91,91.04,0.26,23.32,8914.15,23.88,4.23,1.08,0.00257212415245478
2026-04-17,35540.32,35836.64,35420.0,35820.15,334.24,0.94,21.99,6872.77,24.1,4.27,1.07,0.009418949661992526
2026-04-20,35896.68,36012.45,35583.94,35814.68,-5.47,-0.02,19.95,5568.17,24.1,4.27,1.07,-0.0001527073448883698
2026-04-21,35899.63,36132.13,35853.92,36091.3,276.62,0.77,17.43,5486.7,24.28,4.3,1.06,0.00772364851507823
2026-04-22,36024.94,36103.89,35909.55,36009.59,-81.71,-0.23,20.2,7319.89,24.26,4.3,1.06,-0.002263980516080233
2026-04-23,35860.73,35959.18,35697.91,35729.71,-279.88,-0.78,17.32,8349.95,24.03,4.27,1.07,-0.007772373970378332
2026-04-24,35725.62,35807.37,35201.71,35349.66,-380.05,-1.06,17.34,6623.35,23.74,4.22,1.1,-0.010636806176148483
2026-04-27,35504.04,35797.7,35473.26,35751.09,401.43,1.14,19.33,6797.6,23.91,4.27,1.08,0.011355979095696966
2026-04-28,35749.81,35868.88,35603.45,35650.27,-100.82,-0.28,19.15,5372.1,23.81,4.26,1.09,-0.0028200538780775997
2026-04-29,35838.81,36058.09,35743.15,35811.6,161.33,0.45,21.08,6476.22,23.82,4.28,1.07,0.004525351420900936
2026-04-30,35653.53,35653.53,35237.96,35515.95,-295.65,-0.83,20.16,8003.07,23.79,4.24,1.06,-0.008255704855410051
2026-05-04,35710.19,35936.5,35559.96,35741.67,225.72,0.64,27.59,14340.51,23.88,4.27,1.05,0.006355454380355896
2026-05-05,35712.99,35752.05,35494.19,35711.23,-30.44,-0.09,21.78,5856.42,23.87,4.27,1.05,-0.0008516669758295015
2026-05-06,35981.6,36235.34,35767.24,36211.89,500.66,1.4,27.72,8275.18,24.39,4.33,1.04,0.014019679523779915
2026-05-07,36400.84,36476.09,36226.86,36333.79,121.9,0.34,23.14,8714.66,24.19,4.34,1.03,0.003366297644226801
2026-05-08,36302.67,36302.67,36132.49,36187.29,-146.5,-0.4,19.31,6733.64,24.08,4.32,1.04,-0.004032059413565214
2026-05-11,35952.09,35958.89,35651.04,35679.54,-507.75,-1.4,32.36,8407.41,23.7,4.26,1.05,-0.014031169507304875
2026-05-12,35557.27,35627.57,34855.61,34899.09,-780.45,-2.19,23.42,6911.1,23.21,4.18,1.07,-0.021873880661017586
2026-05-13,34854.33,35250.75,34749.92,35010.26,111.17,0.32,24.67,6917.76,23.34,4.19,1.07,0.0031854698790141356
2026-05-14,35213.34,35457.45,34936.77,35364.44,354.18,1.01,23.28,9522.34,23.52,4.23,1.06,0.010116463002559861
2026-05-15,35447.39,35520.01,35194.99,35236.5,-127.94,-0.36,23.15,6660.93,23.24,4.22,1.1,-0.003617758403639426
2026-05-18,35037.09,35165.14,34630.24,35114.86,-121.64,-0.35,21.62,6276.59,22.71,4.2,1.07,-0.003452102223546638
2026-05-19,35174.81,35397.09,35159.22,35201.48,86.62,0.25,24.8,5739.98,22.76,4.21,1.07,0.0024667619349758585
2026-05-20,35030.21,35323.45,34887.74,35299.2,97.72,0.28,22.23,6428.43,22.81,4.22,1.06,0.00277601964462848
2026-05-21,35539.28,35615.31,35272.36,35340.31,41.11,0.12,19.77,6682.82,22.81,4.23,1.06,0.0011646156286828635
2026-05-22,35427.79,35534.81,35350.16,35413.94,73.63,0.21,19.67,7392.83,23.11,4.24,1.09,0.0020834565401379734
2026-05-25,35732.07,35880.87,35725.3,35849.1,435.16,1.23,20.7,5421.42,23.4,4.29,1.09,0.012287816605551338
2026-05-26,35823.34,35975.87,35726.94,35787.99,-61.11,-0.17,20.39,6292.01,23.35,4.28,1.09,-0.0017046453049031074
2026-05-27,35775.8,35953.19,35768.75,35899.16,111.17,0.31,35.62,8574.9,23.42,4.29,1.09,0.0031063493646892315
2026-05-29,36001.02,36072.35,35331.85,35417.64,-481.52,-1.34,32.74,9538.82,23.06,4.24,1.07,-0.013413127215233023
2026-06-01,35596.31,35657.35,35045.5,35077.62,-340.02,-0.96,21.63,6017.85,22.92,4.2,1.03,-0.009600300867025457
2026-06-02,34913.43,35285.08,34794.2,35227.64,150.02,0.43,18.63,6135.71,23.02,4.21,1.03,0.004276800991629415
2026-06-03,35212.32,35212.32,34727.39,35107.33,-120.31,-0.34,25.3,6121.5,22.94,4.2,1.04,-0.0034152160065220594
2026-06-04,34989.05,35276.52,34919.05,35175.61,68.28,0.19,21.01,6485.62,22.99,4.21,1.01,0.0019448929895835576
2026-06-05,35293.57,35358.18,35013.26,35141.95,-33.66,-0.1,22.0,6990.31,22.96,4.2,1.02,-0.0009569130428727091
2026-06-08,34755.78,34957.83,34592.97,34673.9,-468.05,-1.33,21.82,6187.75,22.66,4.15,1.0,-0.01331883973427761
2026-06-09,34894.35,35009.49,34768.96,34979.26,305.36,0.88,19.9,5017.09,22.86,4.18,0.99,0.00880662400249177
2026-06-10,35007.73,35116.85,34722.57,34766.59,-212.67,-0.61,17.2,5627.81,22.71,4.16,1.0,-0.006079888482489526
2026-06-11,34618.09,34806.04,34509.76,34580.95,-185.64,-0.53,17.88,6403.87,22.59,4.13,1.0,-0.005339609090221353
2026-06-12,35010.77,35371.26,34870.37,35342.5,761.55,2.2,23.86,6205.67,23.06,4.22,0.99,0.022022240568868146
2026-06-15,35916.7,35965.66,35715.55,35764.67,422.17,1.19,23.52,7080.45,23.33,4.27,0.96,0.011945108580321051
2026-06-16,35905.93,35956.99,35799.07,35939.94,175.27,0.49,21.15,5389.1,23.45,4.3,0.95,0.0049006463641354525
2026-06-17,36067.63,36143.34,35941.16,36125.82,185.88,0.52,24.78,6242.01,23.57,4.32,0.95,0.005171961889752774
2026-06-18,36180.25,36305.66,36096.74,36284.69,158.87,0.44,19.96,7316.74,23.67,4.34,0.94,0.0043976856442291545
2026-06-19,36120.06,36216.28,35986.63,36174.54,-110.15,-0.3,22.61,7251.96,23.6,4.32,1.06,-0.0030357156144920072
2026-06-22,36323.61,36382.92,36280.95,36342.26,167.72,0.46,18.85,6071.79,23.96,4.42,1.01,0.004636410027605065
2026-06-23,36375.31,36414.88,35916.63,35959.97,-382.29,-1.05,19.56,6716.78,23.71,4.38,1.04,-0.010519158687434471
2026-06-24,35972.25,36238.62,35858.43,36151.68,191.71,0.53,31.91,8895.22,23.83,4.4,1.02,0.005331205782429738
2026-06-25,36315.73,36409.29,36105.63,36133.32,-18.36,-0.05,24.96,9275.74,23.82,4.4,1.03,-0.0005078602156248779
2026-06-29,36138.93,36186.1,35872.83,35960.98,-172.34,-0.48,18.96,7404.47,23.71,4.38,0.94,-0.004769558955556752
2026-06-30,36062.37,36088.17,35847.2,35958.71,-2.27,-0.01,19.35,6803.39,23.71,4.38,0.95,-6.312397493069e-05
2026-07-01,36008.74,36168.73,36007.29,36119.01,160.3,0.45,22.71,6999.34,23.81,4.4,0.95,0.004457890730785508
2026-07-02,36237.9,36393.09,36216.72,36376.02,257.01,0.71,20.94,8526.25,23.98,4.43,0.94,0.007115643535080096
2026-07-03,36617.01,36617.85,36410.17,36431.45,55.43,0.15,17.66,7659.87,24.01,4.43,0.96,0.001523806067843525
2026-07-06,36500.85,36660.33,36480.72,36640.89,209.44,0.57,16.54,6154.2,24.15,4.46,0.92,0.005748879059164658
2026-07-07,36715.2,36724.44,36486.34,36542.35,-98.54,-0.27,20.28,6980.65,24.09,4.45,0.93,-0.0026893451550985548
2026-07-08,36379.01,36446.49,35693.13,35821.44,-720.91,-1.97,20.68,7497.32,23.61,4.36,0.95,-0.019728068939189658
2026-07-09,35884.06,36222.09,35884.06,36086.55,265.11,0.74,16.66,8706.82,23.78,4.39,0.94,0.007400875006699836
2026-07-10,36354.85,36520.08,36344.21,36506.1,419.55,1.16,20.6,7226.17,24.05,4.44,0.94,0.011626215307365184
2026-07-13,36267.32,36555.45,36176.36,36508.75,2.65,0.01,17.68,7158.13,24.04,4.44,0.93,7.259060814490681e-05
2026-07-14,36378.49,36400.6,36223.32,36265.57,-243.18,-0.67,20.77,8920.26,23.87,4.41,0.94,-0.006660868969767475
2026-07-15,36366.12,36542.71,36295.91,36378.34,112.77,0.31,15.89,6346.05,23.95,4.43,0.94,0.0031095609416864622
2026-07-16,36496.34,36516.31,36308.39,36331.82,-46.52,-0.13,17.78,8208.37,23.89,4.42,0.94,-0.001278782924124533
2026-07-17,36401.95,36536.73,36348.35,36505.4,173.58,0.48,14.85,7067.22,23.99,4.44,0.95,0.004777630187532633
2026-07-20,36505.4,36542.92,36340.72,36504.94,-0.46,0.0,14.57,5985.74,23.81,4.44,0.91,-1.2600875486934449e-05
2026-07-21,36509.82,36572.07,36419.0,36518.28,13.34,0.04,14.92,5990.6,23.81,4.44,0.91,0.00036542999385824615
2026-07-22,36513.68,36514.03,36154.36,36196.43,-321.85,-0.88,15.06,6170.93,23.57,4.41,0.92,-0.008813394278153308
2026-07-23,36095.32,36198.96,35867.12,35944.66,-251.77,-0.7,14.82,6639.79,23.79,4.38,0.93,-0.006955658334261039
2026-07-24,35688.98,35892.66,35518.39,35829.46,-115.2,-0.32,14.15,5840.04,23.73,4.36,0.98,-0.003204926684520104
2026-07-27,36075.07,36220.29,36064.97,36207.16,377.7,1.05,14.54,5384.18,23.88,4.4,0.95,0.01054160459018938
2026-07-28,36240.93,36242.31,36116.93,36155.32,-51.84,-0.14,15.49,6240.9,23.84,4.39,0.95,-0.0014317610108056655
2026-07-29,36383.33,36562.81,36343.95,36524.95,369.63,1.02,20.59,8494.06,24.05,4.44,0.93,0.010223391744285326
2026-07-30,36518.84,36572.24,36404.57,36541.96,17.01,0.05,17.13,8320.77,24.05,4.44,0.93,0.00046570905641218907
2026-07-31,36617.7,36762.43,36571.52,36684.83,142.87,0.39,17.01,7281.58,24.04,4.46,0.96,0.003909751967327457
2026-08-03,36992.6,37067.63,36876.84,36985.17,300.34,0.82,18.2,7674.72,24.26,4.49,0.96,0.008187035349489058
2026-08-04,37223.3,37225.61,36876.65,36933.47,-51.7,-0.14,14.15,6798.58,24.21,4.49,0.97,-0.0013978575737247922
2026-08-05,37235.43,37235.43,36995.21,37074.66,141.19,0.38,15.95,7324.26,24.3,4.5,0.96,0.0038228197892047344
2026-08-06,37198.08,37218.88,37097.9,37177.57,102.91,0.28,16.29,8666.82,24.35,4.52,0.95,0.002775750337292271
2026-08-07,37053.28,37170.0,37032.38,37099.57,-78.0,-0.21,17.48,7714.54,24.27,4.51,0.96,-0.0020980392209604126
2026-08-10,37130.37,37199.37,37036.57,37131.97,32.4,0.09,15.98,6935.8,24.16,4.51,0.95,0.0008733254859827344
2026-08-11,37176.81,37176.81,36984.7,37029.82,-102.15,-0.28,14.8,7100.7,24.07,4.5,0.96,-0.00275099866772488
2026-08-12,37092.07,37092.08,36812.5,36967.15,-62.67,-0.17,20.69,8217.53,24.17,4.49,0.96,-0.0016924197849192968
2026-08-13,37081.64,37081.64,36908.64,37024.45,57.3,0.16,17.47,10453.49,24.0,4.5,0.92,0.0015500248193327515
2026-08-14,37004.18,37008.3,36882.76,36962.93,-61.52,-0.17,17.35,6248.42,23.98,4.49,0.93,-0.0016616046963560116
2026-08-17,36914.43,36967.58,36774.21,36907.46,-55.47,-0.15,13.66,5368.08,23.94,4.48,0.9,-0.001500692721058683
2026-08-18,36832.95,36871.89,36743.58,36749.23,-158.23,-0.43,22.03,7435.7,23.84,4.46,0.9,-0.00428720914416747
2026-08-19,36740.76,36776.9,36549.17,36577.15,-172.08,-0.47,13.07,5824.1,23.73,4.44,0.9,-0.004682547090102296
2026-08-20,36822.84,36882.67,36774.82,36808.42,231.27,0.63,13.57,6008.16,23.88,4.47,0.89,0.00632279989009521
2026-08-21,36890.91,36897.62,36756.72,36814.22,5.8,0.02,14.55,6681.83,23.88,4.47,0.9,0.00015757264234661505
