date,close,high,low,open,volume,adj_close,daily_return,return_zscore
2021-10-14,15769.2294921875,15780.979476906698,15710.07917848722,15733.279343628008,25796300,15769.2294921875,0.008818774184265799,0.9196235440072761
2021-10-18,15886.1298828125,15949.179606107497,15871.379901853628,15924.079052572944,37294700,15886.1298828125,0.007413196103393416,0.7658077165801249
2021-10-19,15757.8291015625,16004.429366565437,15716.679741053276,16003.929367216157,29624900,15757.8291015625,-0.00807627673929645,-0.9292429633721393
2021-10-20,15568.6298828125,15776.3288279706,15496.979586569014,15767.979229594128,26118900,15568.6298828125,-0.012006680459000552,-1.359356600242327
2021-10-21,15487.6298828125,15666.979254703563,15373.429838717013,15666.57886460874,25219900,15487.6298828125,-0.005202769968179588,-0.6147881297121428
2021-10-22,15399.6796875,15600.429420160812,15328.879977096743,15537.029113966242,26580900,15399.6796875,-0.005678738191574606,-0.6668744898417036
2021-10-25,15334.3291015625,15498.379663414697,15181.579305846895,15491.979281349431,24239700,15334.3291015625,-0.004243632806891773,-0.509827417755075
2021-10-26,15499.6298828125,15528.8798441114,15356.479681591862,15360.329285873388,23773200,15499.6298828125,0.010779785679254639,1.1342218006254012
2021-10-27,15484.3291015625,15583.179556580111,15454.079141626264,15541.729416165164,19087300,15484.3291015625,-0.0009871707496039717,-0.15346485587166694
2021-10-28,15190.830078125,15475.430298144507,15148.180718897902,15475.38049352104,23872900,15190.830078125,-0.018954584439043187,-2.1196826284565407
2021-10-29,15086.880859375,15266.38062699729,14961.480631091255,15163.480369585424,23416500,15086.880859375,-0.00684289260135218,-0.7942707378550236
2021-11-01,15302.6796875,15318.129862107024,15111.279553378969,15179.380048051918,18625900,15302.6796875,0.014303740457451974,1.5198567414377004
2021-11-02,15314.6298828125,15373.679608426544,15278.679735640822,15344.329061792349,17088900,15314.6298828125,0.0007809217442003025,0.040021805312922196
2021-11-03,15282.7294921875,15397.27914316144,15212.12997754961,15367.679573505944,16168200,15282.7294921875,-0.002083001082566205,-0.2733842340109027
2021-11-04,15376.8798828125,15396.829074956691,15363.32911963486,15380.92968209887,3711800,15376.8798828125,0.006160574305337896,0.6287302671355436
2021-11-08,15520.1298828125,15535.029277187408,15313.179960957132,15474.229552838757,17639800,15520.1298828125,0.009315934122638092,0.9740289650400966
2021-11-09,15541.9296875,15579.479442640026,15487.679759083603,15542.029296743563,20442100,15541.9296875,0.0014046148358359822,0.108274057006402
2021-11-10,15521.0791015625,15562.429632864048,15458.479574899491,15492.0293352581,18928100,15521.0791015625,-0.0013415699566746708,-0.19224762291743114
2021-11-11,15411.0791015625,15499.87976464379,15351.17976720917,15497.22937754571,15128100,15411.0791015625,-0.0070871360992501575,-0.8209988977730852
2021-11-12,15578.9794921875,15591.42967111087,15429.5792982295,15504.329199830438,15403600,15578.9794921875,0.01089478481801942,1.1468064360314514
2021-11-15,15592.5791015625,15664.429593000148,15558.029342315844,15625.7294485872,13277500,15592.5791015625,0.0008729460990573035,0.05009225424664071
2021-11-16,15525.3798828125,15626.629749069343,15492.579144889707,15613.078985718845,15066000,15525.3798828125,-0.004309692342254423,-0.5170564733511559
2021-11-17,15454.9296875,15560.729351797365,15436.929711384944,15487.129840084728,13699600,15454.9296875,-0.004537743736015898,-0.5420126919381483
2021-11-18,15302.529296875,15502.578833464442,15239.779380969823,15461.479279169354,17285100,15302.529296875,-0.00986095658191588,-1.1245448184741254
2021-11-22,14976.6806640625,15339.630386048371,14846.680833596674,15333.880393547,21107300,14976.6806640625,-0.02129377611314509,-2.37566606172079
2021-11-23,15107.7802734375,15137.130821430785,14820.3812309228,14875.980768419044,21444000,15107.7802734375,0.008753582473690624,0.9124894565880357
2021-11-24,15046.48046875,15199.180465848583,14997.280337302274,15159.930516797413,18733500,15046.48046875,-0.00405749908841857,-0.4894583523088648
2021-11-25,15150.580078125,15166.63083868329,14984.680877930135,15057.580198015055,18600600,15150.580078125,0.006918535506772017,0.7116758045929196
2021-11-26,14707.1806640625,15012.079673216753,14674.730511844053,14990.829701436878,22366800,14707.1806640625,-0.029266167485078487,-3.2481042365434347
2021-11-29,14656.4306640625,14749.48034475142,14402.08041707371,14683.030237990744,22389800,14656.4306640625,-0.0034506953548214536,-0.42305434413651527
2021-11-30,14648.330078125,14912.730116214032,14608.580131125318,14662.030255170464,27044600,14648.330078125,-0.0005526984109004429,-0.10591949131218617
2021-12-01,14784.6806640625,14822.480418814768,14694.28039286046,14743.680718225334,23191800,14784.6806640625,0.0093082682606338,0.9731900711193828
2021-12-02,14973.9306640625,14990.280252111912,14786.631103679229,14808.780488851173,21443100,14973.9306640625,0.012800411743759454,1.3553438245543554
2021-12-03,14856.2802734375,15054.93040290121,14845.230483276937,15002.630666971108,24686700,14856.2802734375,-0.007857014518396377,-0.9052485653445836
2021-12-06,14618.330078125,14882.130506916676,14599.330103510476,14876.230124175056,29125700,14618.330078125,-0.016016808442820385,-1.7981946572054712
2021-12-07,14834.48046875,14881.73040654018,14683.230667887252,14733.230602056756,20653700,14834.48046875,0.014786257354282073,1.572659738826105
2021-12-08,15073.23046875,15084.480454172748,14941.28044441272,14945.280439229698,17358100,15073.23046875,0.016094260968757546,1.7157977551171517
2021-12-09,15126.580078125,15140.98045015642,15023.18079757035,15126.530273501809,31331000,15126.580078125,0.0035393613522731737,0.3418845595045753
2021-12-10,15154.98046875,15168.78025565278,15069.78038324062,15103.630925552634,24527100,15154.98046875,0.0018775156366024337,0.16002474161846406
2021-12-13,15064.23046875,15279.98018902368,15052.880874090106,15258.079826793191,20542300,15064.23046875,-0.005988130449071094,-0.7007320369491826
2021-12-14,15043.23046875,15071.980431422731,14947.930787794028,15005.480517762328,18233700,15043.23046875,-0.0013940307169066912,-0.19798853148192536
2021-12-15,14953.080078125,15075.68050392562,14936.58009967676,15050.07995142677,15148200,14953.080078125,-0.005992754735246075,-0.7012380838304937
2021-12-16,14936.4306640625,15078.82989192021,14891.580136772667,15072.930485571922,16631600,14936.4306640625,-0.0011134437838566935,-0.16728322107644059
2021-12-17,14673.130859375,14966.079688183898,14658.480488250954,14952.7300965784,19187800,14673.130859375,-0.017628027110988875,-1.9745142341702677
2021-12-20,14300.681640625,14533.780947560934,14128.132059815189,14523.48115623709,21177200,14300.681640625,-0.025383077566709877,-2.8231682640094933
2021-12-21,14461.3818359375,14584.931482104528,14386.431736789784,14423.681688996205,16597200,14461.3818359375,0.011237240248463953,1.1842821665565417
2021-12-22,14639.73046875,14652.330061315552,14522.530429797158,14542.680793539028,14099700,14639.73046875,0.012332751796186647,1.3041666592518035
2021-12-23,14751.4306640625,14779.280236563996,14708.680720664455,14738.28029084891,12816000,14751.4306640625,0.007629935233502749,0.7895260066468829
2021-12-24,14664.7802734375,14819.18045842501,14605.030353015278,14813.88066079603,13972600,14664.7802734375,-0.005874033007259305,-0.6882460764334145
2021-12-27,14727.580078125,14745.530249632551,14515.23075036095,14617.13100584906,13582600,14727.580078125,0.004282355651877623,0.4231922324987242
2021-12-28,14867.830078125,14880.830061047463,14805.28035560647,14809.480545401357,12287100,14867.830078125,0.009522949408933501,0.996683151232182
2021-12-29,14863.380859375,14922.330000662783,14835.330114985129,14866.180660383416,16171400,14863.380859375,-0.0002992513854827017,-0.07818416699680962
2021-12-30,14842.0302734375,14894.630790155774,14814.980504345926,14856.080059636295,18167500,14842.0302734375,-0.0014364555506920507,-0.20263118421033463
2021-12-31,14996.1806640625,15022.330044067658,14877.830232266371,14879.230621067483,18385200,14996.1806640625,0.010386071702122912,1.0911367226875293
2022-01-03,15204.580078125,15220.030253590769,15028.530499584378,15030.480692391731,17499900,15204.580078125,0.013896832715673879,1.4753278377504253
2022-01-04,15318.7294921875,15333.579081682745,15168.130084426111,15260.879960258046,20299700,15318.7294921875,0.007507567685261396,0.7761350282735622
2022-01-05,15396.3798828125,15410.579082649318,15264.829276786491,15329.729580964984,19135100,15396.3798828125,0.005068983734232146,0.5092748564463724
2022-01-06,15290.0791015625,15315.479458119282,15197.079226298549,15275.729511433885,18769800,15290.0791015625,-0.006904271137702089,-0.8009875403460451
2022-01-07,15348.529296875,15418.379789482333,15255.42981189412,15333.429707675194,19623500,15348.529296875,0.0038227529710115338,0.37289679348527743
2022-01-10,15495.529296875,15503.979481003966,15400.529422604142,15427.629972674977,18574200,15495.529296875,0.009577464860423435,1.0026489096575584
2022-01-11,15530.529296875,15559.079063862995,15462.029387328022,15497.479535829176,39161700,15530.529296875,0.0022587160031415365,0.20174042471900971
2022-01-12,15667.8798828125,15678.67967336407,15595.629977380975,15627.029350344586,24868800,15667.8798828125,0.00884390887856834,0.9223740947265037
2022-01-13,15721.029296875,15730.929674585128,15629.42980698996,15710.279310898171,19011400,15721.029296875,0.003392253097421527,0.32578614544327583
2022-01-14,15730.3798828125,15754.429656146132,15619.52944139154,15667.929768916676,16010500,15730.3798828125,0.0005947820439058393,0.01965208526146507
2022-01-17,15781.2294921875,15794.929669696528,15718.229574056311,15731.329166408304,16968900,15781.2294921875,0.0032325735140421585,0.3083120203306558
2022-01-18,15573.0791015625,15834.179343663383,15546.629917642793,15819.429363087278,18803800,15573.0791015625,-0.013189744862911024,-1.488822214898295
2022-01-19,15472.4794921875,15580.37973979741,15403.179779352477,15580.37973979741,18236200,15472.4794921875,-0.006459840646728998,-0.7523524309678079
2022-01-20,15361.0791015625,15486.129715863646,15280.529404412891,15464.429549521958,14523600,15361.0791015625,-0.007199905527827566,-0.8333395305711973
2022-01-21,15180.7802734375,15294.68051752101,15069.030417212349,15252.880766612128,16241600,15180.7802734375,-0.011737380358041394,-1.32988643531948
2022-01-24,14712.0302734375,15165.38025752116,14577.131038463176,15154.97988070339,20927900,14712.0302734375,-0.03087785947473287,-3.4244756102294396
2022-01-25,14832.1806640625,14852.980441360523,14410.881414148513,14577.53060876472,20596200,14832.1806640625,0.008166812356410924,0.8482777757663723
2022-01-27,14679.6806640625,14735.730394176082,14489.780526098792,14671.680674706451,22473700,14679.6806640625,-0.010281697846999616,-1.1705875582566312
2022-01-28,14723.23046875,14952.130555725278,14701.580106845506,14773.030207375154,21083500,14723.23046875,0.002966672483149857,0.2792138239109684
2022-01-31,14921.4306640625,14975.780202297245,14857.530357079137,14894.730503698896,17018300,14921.4306640625,0.01346173285361374,1.4277138017840405
2022-02-01,15116.1806640625,15138.18063563687,14850.280617000495,15073.130914998535,22909000,15116.1806640625,0.01305169754727653,1.3828426411015557
2022-02-02,15293.3291015625,15304.57908647667,15201.429810733693,15218.22959289328,19792700,15293.3291015625,0.011719126771298605,1.2370161805857023
2022-02-03,15135.880859375,15296.329871082557,15100.980513785196,15289.130661622374,17185400,15135.880859375,-0.010295223567209688,-1.1720677107106088
2022-02-04,15085.4306640625,15188.38072608458,15048.330126159415,15159.579982123176,17002800,15085.4306640625,-0.0033331522480405384,-0.4101913161241241
2022-02-07,14870.580078125,15126.630523074382,14796.180761779711,15065.03001804394,17777600,14870.580078125,-0.014242257362219735,-1.6040012171619815
2022-02-08,14857.0302734375,14955.230339654883,14689.131080097515,14926.480377449969,17937100,14857.0302734375,-0.0009111819859288772,-0.1451492206757933
2022-02-09,15016.330078125,15026.480455547737,14925.03039218802,14942.730564478485,14131700,15016.330078125,0.010722183488601322,1.1279182528271479
2022-02-10,15112.1806640625,15134.080049821843,14972.33025887014,15084.330114119544,16758500,15112.1806640625,0.0063830899719719,0.6530806976413825
2022-02-11,14891.2802734375,14990.579947884567,14862.030311801447,14988.93053598542,13991100,14891.2802734375,-0.014617373596539363,-1.645051098878563
2022-02-14,14400.3818359375,14638.631528956155,14370.681678893232,14606.530984379751,17338500,14400.3818359375,-0.032965495812717016,-3.6529307313385555
2022-02-15,14805.5302734375,14822.730446059772,14348.381462439364,14468.980912721245,18131200,14805.5302734375,0.028134562132853702,3.033397190701756
2022-02-16,14789.880859375,14935.579885717492,14756.480512857896,14876.630744814664,14687200,14789.880859375,-0.0010569978767039911,-0.1611062081934705
2022-02-17,14772.0302734375,14895.630695953269,14725.030335579771,14857.079965674187,11736900,14772.0302734375,-0.001206945891398803,-0.17751538408003956
2022-02-18,14710.6806640625,14814.980330272188,14692.630883339543,14711.280272641405,11076300,14710.6806640625,-0.004153092583713214,-0.49991938095998967
2022-02-21,14597.080078125,14733.07989615392,14498.180796392156,14638.330022931565,16852100,14597.080078125,-0.007722320165308272,-0.8905086347409754
2022-02-22,14489.03125,14527.181591769582,14267.581338276776,14269.431921844416,17897800,14489.03125,-0.007402085043495821,-0.8554645266240896
2022-02-23,14506.931640625,14629.031093832087,14482.281281528356,14581.031155225077,13590500,14506.931640625,0.001235444269264141,0.08976131052317743
2022-02-24,13775.6826171875,14180.831514269596,13747.43265323518,14055.831673772604,28966600,13775.6826171875,-0.050406870422531,-5.56158276823598
2022-02-25,14187.3818359375,14247.031171988792,14007.681875642049,14018.081276103898,20825600,14187.3818359375,0.02988593960754704,3.225054686698017
2022-02-28,14307.931640625,14320.931623766475,13928.781741685874,14047.731782742616,20396100,14307.931640625,0.00849697330215915,0.8844080909338332
2022-03-02,14199.78125,14265.481359462938,14104.731569512802,14161.681690409248,19608300,14199.78125,-0.007558771829600075,-0.8726111426531106
2022-03-03,14135.931640625,14364.58075456488,14094.281304669828,14327.68138893613,19812900,14135.931640625,-0.004496520633020307,-0.5375015475323917
2022-03-04,13893.1318359375,14074.981202447305,13828.431727033903,14020.181470946463,21633600,13893.1318359375,-0.017176073771446476,-1.9250558811792822
2022-03-07,13564.232421875,13637.482326949172,13438.28238978334,13594.73238234957,21321300,13564.232421875,-0.02367352573533732,-2.6360878498720117
2022-03-08,13706.732421875,13720.082014129888,13423.532589750595,13504.732680928477,19866800,13706.732421875,0.010505570501003092,1.104213766842129
2022-03-09,13979.5810546875,14037.631758888503,13721.93198259505,13786.38209236481,18635900,13979.5810546875,0.01990617635294689,2.132944925296029
2022-03-10,14188.9814453125,14316.781082878606,14079.831197421405,14313.181478210749,19468100,14188.9814453125,0.0149790175975828,1.5937539609983504
2022-03-11,14237.1318359375,14268.281209404262,14098.681821061396,14145.481564756652,15297400,14237.1318359375,0.003393505785498574,0.3259232301457916
2022-03-14,14374.5810546875,14389.331035648249,14189.08129413031,14248.881998189652,14504100,14374.5810546875,0.009654277303455805,1.0110546820884945
2022-03-15,14215.8310546875,14433.731160906447,14130.88194681418,14408.731193536732,17662800,14215.8310546875,-0.011043800121620428,-1.2539862634229488
2022-03-16,14481.78125,14491.431628260516,14369.481589195706,14392.531364350833,12845200,14481.78125,0.018708030103157913,2.001828867570053
2022-03-17,14721.6806640625,14756.530227202593,14644.730570839669,14667.18073636754,26001700,14721.6806640625,0.016565601283509146,1.7673776719498715
2022-03-21,14602.330078125,14789.82982733595,14590.680679644076,14773.030045118889,14982200,14602.330078125,-0.008107130473822166,-0.9326193625703575
2022-03-22,14724.0302734375,14738.130840670769,14492.23077622926,14613.08022529891,15208600,14724.0302734375,0.008334299708429027,0.8666063239877969
2022-03-23,14695.130859375,14833.280089823813,14660.430710182354,14806.579929998406,16799700,14695.130859375,-0.0019627380225260005,-0.26022355489905713
2022-03-24,14699.330078125,14744.680603804483,14595.680801783055,14598.730602418234,16090800,14699.330078125,0.00028575579150569297,-0.014165409018282383
2022-03-25,14651.6806640625,14768.280118005974,14590.43074571098,14763.880709808052,13966800,14651.6806640625,-0.003241604468315895,-0.4001730199660588
2022-03-28,14675.830078125,14694.830052838985,14515.63107257499,14686.230454908717,15473700,14675.830078125,0.0016482350807531798,0.13493401283517126
2022-03-29,14761.880859375,14773.130844490292,14689.580173785083,14744.030297055344,17226200,14761.880859375,0.005863435375847104,0.5962136315089569
2022-03-30,14896.880859375,14924.73043223652,14823.53036960708,14880.680685302494,21485900,14896.880859375,0.00914517609822485,0.9553424991849613
2022-03-31,14894.48046875,14963.38076902549,14870.980499565696,14925.5302327217,18152500,14894.48046875,-0.0001611337734159779,-0.06306962083860562
2022-04-01,15087.2802734375,15111.330046991348,14882.580343119447,14890.08033341033,18543400,15087.2802734375,0.012944379301581765,1.3710985445022938
2022-04-04,15384.1796875,15393.32908936593,15184.679953442235,15192.779552020102,19565500,15384.1796875,0.019678789595048318,2.108061439427753
2022-04-05,15390.4794921875,15477.779180548174,15360.179727874434,15433.029240177466,18703800,15390.4794921875,0.0004094989018244011,-0.0006238995417914226
2022-04-06,15327.8798828125,15387.379803205064,15293.829147120405,15318.129895857415,28404700,15327.8798828125,-0.004067424241510964,-0.4905444859474174
2022-04-07,15201.23046875,15361.180458551293,15185.680684041588,15292.329961076122,33025600,15201.23046875,-0.008262683099736101,-0.9496418646917394
2022-04-08,15342.3798828125,15386.07904315082,15202.479679188942,15271.329196534349,23851300,15342.3798828125,0.009285393991800062,0.9706868842560327
2022-04-11,15325.4794921875,15386.82901946754,15294.27933862553,15337.479476129703,17506800,15325.4794921875,-0.0011015494828108263,-0.16598159878883192
2022-04-12,15164.6806640625,15283.329925311473,15078.430775147472,15281.829927243383,17714300,15164.6806640625,-0.010492254301535553,-1.193629263100571
2022-04-13,15138.5302734375,15284.68047550416,15126.630874727229,15239.630728938411,13886300,15138.5302734375,-0.001724427385205174,-0.2341446423412831
2022-04-18,14926.0302734375,14971.480409276855,14821.230605884151,14942.58005646901,16671700,14926.0302734375,-0.014037029761922004,-1.5815426617958566
2022-04-19,14726.630859375,15041.63044160561,14617.0304187955,15012.730089309813,18536600,14726.630859375,-0.01335917256025887,-1.5073630998276197
2022-04-20,14850.2802734375,14905.230396479004,14747.930798673642,14807.130916125505,14619100,14850.2802734375,0.008396313810214329,0.8733926779499599
2022-04-21,15053.9306640625,15067.430646547373,14929.13102129238,14946.28041310494,14359400,15053.9306640625,0.013713572193601475,1.4552731931732965
2022-04-22,14894.830078125,15015.329920116312,14875.78029841704,14948.080008299585,14869400,14894.830078125,-0.010568707235865893,-1.2019956936200025
2022-04-25,14672.98046875,14769.07995020668,14623.080144547475,14758.579964183244,15260000,14672.98046875,-0.014894403508557974,-1.6753671558227394
2022-04-26,14898.330078125,14915.330055838556,14785.830225608828,14818.780377724695,13574900,14898.330078125,0.015358134624041897,1.635241659127745
2022-04-27,14755.98046875,14825.530181380396,14678.93076604671,14797.330023394074,15429600,14755.98046875,-0.009554735908557266,-1.091034345531405
2022-04-28,14913.880859375,14964.580011729282,14765.830272012365,14886.480504633562,16131500,14913.880859375,0.010700772541641701,1.1255752008349391
2022-04-29,14783.330078125,15011.680362373609,14743.330130971615,14991.430389127208,16095600,14783.330078125,-0.008753642494598202,-1.0033687451699673
2022-05-02,14736.2802734375,14751.030253888091,14617.730625873966,14647.23058677515,14132500,14736.2802734375,-0.0031826255951031834,-0.3937188184475606
2022-05-04,14393.3310546875,14798.2807279725,14343.581118820988,14771.431153209742,16213000,14393.3310546875,-0.02327244137505813,-2.5921962129832643
2022-05-05,14395.4814453125,14606.030978617566,14365.531288603488,14542.131646916474,13458000,14395.4814453125,0.00014940187346690337,-0.02908694985011799
2022-05-06,14145.7314453125,14204.9813675955,14073.43173545916,14159.081037177091,15272500,14145.7314453125,-0.017349193977900912,-1.9440008463594598
2022-05-09,13991.7314453125,14088.281121963731,13879.531398790508,14002.731430725222,14199300,13991.7314453125,-0.010886676351475,-1.236791827167659
2022-05-10,13855.931640625,14068.381551442611,13823.331098343378,13953.931509391894,13461200,13855.931640625,-0.00970571835360634,-1.1075567216471338
2022-05-11,13771.7822265625,13949.081804947107,13589.332264126777,13888.132663991804,17869000,13771.7822265625,-0.006073168967994702,-0.7100380088687901
2022-05-12,13465.232421875,13670.98215327997,13389.732520435997,13656.9323669337,18293200,13465.232421875,-0.022259268963477963,-2.4813222921856086
2022-05-13,13471.482421875,13738.531878105769,13435.0322741241,13621.182421852998,17319000,13471.482421875,0.00046415834529867084,0.0053576162765857655
2022-05-16,13571.1826171875,13646.282129289575,13434.43279431322,13540.232461963304,15045600,13571.1826171875,0.007400833270628571,0.764454821727149
2022-05-17,13926.03125,13944.68161577573,13632.132227521031,13648.432010491118,15444600,13926.03125,0.02614721522965091,2.8159169863212226
2022-05-18,13918.181640625,14063.981250943272,13896.58108348376,13989.330959836503,15887800,13918.181640625,-0.0005636644952236036,-0.10711953658662299
2022-05-19,13550.8828125,13680.632644189283,13520.932656038663,13625.732324780654,15232100,13550.8828125,-0.026389857354132573,-2.9333426244002294
2022-05-20,13895.03125,13906.38182078055,13733.531465658243,13755.031436948322,13959800,13895.03125,0.02539675401683361,2.7337921908564042
2022-05-23,13835.78125,14005.481217733744,13813.581084459374,13929.731319319311,15691000,13835.78125,-0.004264114195496993,-0.5120687459160931
2022-05-24,13747.232421875,13883.532052280734,13709.382860896963,13858.032084886689,15712100,13747.232421875,-0.0063999875774994885,-0.7458025640533512
2022-05-25,13587.732421875,13821.38251023246,13574.482439016188,13805.081750070363,13674500,13587.732421875,-0.011602335299590871,-1.3151081261752289
2022-05-26,13722.5322265625,13756.831987313102,13445.232777086729,13651.532317511112,16812400,13722.5322265625,0.009920699091077623,1.0402098661834513
2022-05-27,13873.1318359375,13885.031234085092,13768.281390232738,13839.28129527357,12515500,13873.1318359375,0.010974622386638488,1.155543255311738
2022-05-30,14154.78125,14163.031239185564,14009.632026205258,14022.581227980894,13958800,14154.78125,0.020301790352262428,2.176237927281885
2022-05-31,14119.5810546875,14215.43151466692,14067.031319056152,14105.981463183864,25869900,14119.5810546875,-0.002486806026232302,-0.3175735909555023
2022-06-01,14082.8818359375,14186.881698914056,14009.031347300592,14132.0809898659,13703100,14082.8818359375,-0.002599171930658395,-0.3298700651244595
2022-06-02,14167.931640625,14179.28123513628,14029.781430925066,14059.231587668884,12776700,14167.931640625,0.006039232997784971,0.6154515927763351
2022-06-03,14077.8818359375,14299.981152584982,14064.881853071514,14280.33078785922,12054000,14077.8818359375,-0.006355889269630044,-0.7409767789864228
2022-06-06,14054.0810546875,14081.18160484591,13932.131996938895,14042.381851383196,11181400,14054.0810546875,-0.00169065073335406,-0.23044838119229497
2022-06-07,13935.5810546875,13990.181567926527,13883.73151434816,13978.631778617126,11151200,13935.5810546875,-0.008431714570229842,-0.9681393895528884
2022-06-08,13886.8818359375,14020.43146218526,13832.431713377477,13981.631709339295,12313500,13886.8818359375,-0.003494595493283681,-0.42785844304331017
2022-06-09,13977.0810546875,13988.981429514655,13789.981693688407,13816.681853556229,11137600,13977.0810546875,0.006495282369046729,0.6653581844789616
2022-06-10,13781.7314453125,13860.031144583168,13757.931672667224,13824.981387084028,10328000,13781.7314453125,-0.013976423876391975,-1.5749104123629607
2022-06-13,13416.8828125,13527.732276645607,13356.18269671374,13521.18248053932,13059200,13416.8828125,-0.026473352369421943,-2.9424796869637024
2022-06-14,13388.2822265625,13506.482266684436,13324.132896724766,13341.932678042069,12380200,13388.2822265625,-0.002131686348997075,-0.27871198110761886
2022-06-15,13380.83203125,13448.432528382113,13366.732440397343,13412.182576002931,9733400,13380.83203125,-0.0005564713371307706,-0.10633237180444545
2022-06-16,13089.1826171875,13527.781637545704,13064.032260338186,13508.6820538205,13847500,13089.1826171875,-0.02179605972045484,-2.4306321783050016
2022-06-17,12994.7333984375,13111.93344401981,12903.83312394313,13011.38376779064,16444300,12994.7333984375,-0.007215822524011428,-0.8350813661700108
2022-06-20,12950.7333984375,13049.383662602591,12855.5333251621,13026.133692406762,15527100,12950.7333984375,-0.0033859871265454755,-0.41597316536099177
2022-06-21,13241.8828125,13275.48237727278,13019.332326677795,13042.782490861044,14516100,13241.8828125,0.022481307050736365,2.4147477396709554
2022-06-22,13047.732421875,13184.882627728932,13028.332057386498,13176.081858335476,12845000,13047.732421875,-0.01466184177689045,-1.6499173599906007
2022-06-23,13178.7822265625,13231.882741673464,13021.23263201782,13081.882941746217,12346900,13178.7822265625,0.010043875859056639,1.0536893994404977
2022-06-24,13322.482421875,13337.682597131885,13247.932715550854,13269.182687512935,11934800,13322.482421875,0.01090390544756592,1.1478045287019636
2022-06-27,13444.5322265625,13510.7821399437,13432.632828057933,13506.331950449625,12031200,13444.5322265625,0.009161190896908034,0.9570950375491084
2022-06-28,13464.232421875,13487.48239152118,13330.73259616467,13389.83212838273,12423600,13464.232421875,0.0014652942163044802,0.11491434916913697
2022-06-29,13417.83203125,13462.0321686578,13328.18273463319,13337.632917565412,14134000,13417.83203125,-0.0034461964983324433,-0.42256202333075565
2022-06-30,13387.5322265625,13492.132675157303,13352.382858651896,13410.782196034776,12962500,13387.5322265625,-0.002258174391878809,-0.292553875229516
2022-07-01,13394.4326171875,13422.432580441871,13192.883077002656,13335.232499566016,12922700,13394.4326171875,0.0005154341000432883,0.010968846808937172
2022-07-04,13472.6328125,13483.682602770528,13337.182793912967,13378.38293547048,10897700,13472.6328125,0.005838261130385991,0.5934587526102678
2022-07-05,13461.83203125,13628.43239964489,13439.382841813593,13533.732327989384,11431600,13461.83203125,-0.0008016830414897536,-0.1331664849099866
2022-07-06,13631.2822265625,13647.18259668329,13443.332273619551,13472.782430954809,11623700,13631.2822265625,0.012587454286990152,1.3320393721973425
2022-07-07,13765.58203125,13777.732406359431,13687.532326229008,13736.932653771666,12224500,13765.58203125,0.009852323681318609,1.0327273788205114
2022-07-08,13828.2314453125,13874.681578298325,13770.881912888965,13873.731384260793,10898100,13828.2314453125,0.00455116346844453,0.45260852554340697
2022-07-11,13886.8310546875,13905.931615104064,13755.731620479104,13771.38199019309,12512900,13886.8310546875,0.00423767924385321,0.4183031845260331
2022-07-12,13778.9814453125,13866.631717908209,13757.281279221304,13823.580994630034,12288000,13778.9814453125,-0.007766322564901951,-0.8953239243320603
2022-07-13,13726.9326171875,13861.282054520336,13714.182633514589,13842.782078210616,11008700,13726.9326171875,-0.003777407519676035,-0.4588072508241558
2022-07-14,13702.6328125,13797.581909446611,13617.132922181678,13771.182529249983,10796000,13702.6328125,-0.0017702283070198943,-0.23915674859260214
2022-07-15,13790.181640625,13804.031231365378,13695.181768447314,13761.081093842282,10832100,13790.181640625,0.006389197559547366,0.6537490658019909
2022-07-18,13984.3818359375,13993.381823996182,13877.58119639219,13883.78138347819,11714500,13984.3818359375,0.01408249727040567,1.4956455614675164
2022-07-19,14051.6318359375,14067.731424053558,13922.331225424425,13922.531420472576,12817300,14051.6318359375,0.004808936196749158,0.48081722204479366
2022-07-20,14164.3818359375,14230.88174882568,14139.981477275844,14220.181567529924,13558800,14164.3818359375,0.008023979087727007,0.8326471838371744
2022-07-21,14271.78125,14288.581032846168,14141.632005144029,14172.78137870935,13814800,14271.78125,0.007582358009440959,0.7843195153211152
2022-07-22,14336.5810546875,14359.731415350843,14265.23153765446,14325.031264947967,12466000,14336.5810546875,0.004540414651289515,0.45143225634352324
2022-07-25,14279.4814453125,14335.080982441736,14228.131902660842,14307.88179903422,13890600,14279.4814453125,-0.0039827912357340844,-0.48128289031756954
2022-07-26,14141.431640625,14286.481254995824,14122.53127479879,14284.681452669807,14923400,14141.431640625,-0.009667704336197569,-1.1033967552808888
2022-07-27,14262.53125,14272.181628070444,14099.882047534242,14131.781420097594,15076700,14262.53125,0.008563461780425996,0.8916840867950092
2022-07-28,14469.0810546875,14481.431624787025,14330.28142799221,14365.031383429976,17419500,14469.0810546875,0.01448198787908006,1.5393627902425193
2022-07-29,14665.630859375,14677.730452636122,14553.631008533062,14588.130962587053,19163900,14665.630859375,0.013584124931266706,1.4411074644705237
2022-08-01,14846.830078125,14858.280258374598,14666.180901709473,14741.380998095005,21202300,14846.830078125,0.01235536476319865,1.3066412512213763
2022-08-02,14876.580078125,14905.980430150696,14765.280419561235,14831.88091805989,32645700,14876.580078125,0.0020037947389075494,0.17384377086496725
2022-08-03,14878.0302734375,14906.680626451523,14750.730635863589,14880.630855961064,24019400,14878.0302734375,9.748176697099709e-05,-0.03476869336152576
2022-08-04,14892.4306640625,14974.68055619272,14687.980736883706,14944.93059520945,23193600,14892.4306640625,0.0009678963115642425,0.06048288689799372
