Index Name,Date,Open,High,Low,Close
NIFTY 500,21-10-2025,23791.9,23818.35,23723.4,23759.2
NIFTY 500,23-10-2025,23899.75,23926.1,23727.6,23755.9
NIFTY 500,24-10-2025,23796.2,23802.75,23622.8,23686.6
NIFTY 500,27-10-2025,23742.7,23856.3,23723.4,23840.9
NIFTY 500,28-10-2025,23844.75,23907.55,23717.05,23812.55
NIFTY 500,29-10-2025,23851.55,23971.55,23821.3,23952.4
NIFTY 500,30-10-2025,23933.65,23949.75,23804.45,23841.3
NIFTY 500,31-10-2025,23847.6,23913.45,23698.05,23710.4
NIFTY 500,03-11-2025,23711.95,23840.1,23695.15,23810.7
NIFTY 500,04-11-2025,23811.3,23829.7,23660.2,23675.45
NIFTY 500,06-11-2025,23683.35,23713.4,23501.05,23513.15
NIFTY 500,07-11-2025,23441.05,23570.1,23291.2,23521.5
NIFTY 500,10-11-2025,23545.35,23658.85,23542.1,23596.9
NIFTY 500,11-11-2025,23634.65,23693.8,23476.3,23682.65
NIFTY 500,12-11-2025,23796.95,23874.85,23766.2,23836.9
NIFTY 500,13-11-2025,23867.65,23935.1,23793.65,23816.0
NIFTY 500,14-11-2025,23751.25,23858.3,23717.0,23836.35
NIFTY 500,17-11-2025,23889.55,23964.75,23863.55,23954.55
NIFTY 500,18-11-2025,23970.45,23973.05,23800.95,23824.65
NIFTY 500,19-11-2025,23832.55,23924.3,23766.6,23906.3
NIFTY 500,20-11-2025,23984.4,24032.1,23918.8,23975.45
NIFTY 500,21-11-2025,23917.5,23938.3,23776.3,23790.25
NIFTY 500,24-11-2025,23827.25,23835.2,23642.55,23674.55
NIFTY 500,25-11-2025,23700.55,23745.5,23635.8,23655.05
NIFTY 500,26-11-2025,23654.75,23965.35,23654.75,23955.2
NIFTY 500,27-11-2025,24011.9,24026.25,23879.6,23947.75
NIFTY 500,28-11-2025,23968.8,23979.7,23907.75,23933.2
NIFTY 500,01-12-2025,24034.95,24035.0,23871.75,23922.45
NIFTY 500,02-12-2025,23870.6,23925.85,23782.75,23822.25
NIFTY 500,03-12-2025,23813.45,23845.8,23641.75,23716.3
NIFTY 500,04-12-2025,23718.1,23820.45,23680.25,23741.1
NIFTY 500,05-12-2025,23720.7,23848.45,23672.35,23835.25
NIFTY 500,08-12-2025,23821.75,23833.15,23460.7,23526.2
NIFTY 500,09-12-2025,23447.05,23556.35,23259.7,23516.25
NIFTY 500,10-12-2025,23540.15,23628.3,23386.8,23408.8
NIFTY 500,11-12-2025,23421.9,23562.15,23344.25,23550.85
NIFTY 500,12-12-2025,23620.35,23737.7,23613.0,23726.2
NIFTY 500,15-12-2025,23654.0,23735.7,23591.3,23725.2
NIFTY 500,16-12-2025,23676.8,23687.35,23542.55,23570.15
NIFTY 500,17-12-2025,23597.6,23635.05,23449.5,23496.05
NIFTY 500,18-12-2025,23469.8,23553.25,23363.5,23491.5
NIFTY 500,19-12-2025,23562.65,23688.35,23548.95,23677.55
NIFTY 500,22-12-2025,23760.95,23878.65,23743.25,23867.65
NIFTY 500,23-12-2025,23906.1,23929.25,23825.15,23895.15
NIFTY 500,24-12-2025,23903.1,23956.8,23836.55,23850.25
NIFTY 500,26-12-2025,23841.95,23885.35,23752.55,23780.25
NIFTY 500,29-12-2025,23804.4,23826.75,23660.3,23682.1
NIFTY 500,30-12-2025,23675.3,23704.2,23599.9,23668.8
NIFTY 500,31-12-2025,23710.45,23921.45,23709.55,23871.55
NIFTY 500,01-01-2026,23914.65,23925.55,23835.55,23909.55
NIFTY 500,02-01-2026,23935.95,24107.7,23921.45,24099.0
NIFTY 500,05-01-2026,24123.1,24144.2,23999.15,24058.45
NIFTY 500,06-01-2026,24042.9,24089.75,23941.4,24010.5
NIFTY 500,07-01-2026,23995.85,24050.55,23942.25,24016.6
NIFTY 500,08-01-2026,23996.2,24010.45,23657.35,23680.1
NIFTY 500,09-01-2026,23646.75,23741.75,23407.7,23467.35
NIFTY 500,12-01-2026,23459.4,23533.45,23199.5,23510.45
NIFTY 500,13-01-2026,23603.45,23627.05,23336.05,23480.65
NIFTY 500,14-01-2026,23422.1,23558.7,23399.9,23475.85
NIFTY 500,16-01-2026,23502.85,23652.7,23455.5,23485.3
NIFTY 500,19-01-2026,23443.3,23443.35,23324.85,23373.75
NIFTY 500,20-01-2026,23365.65,23368.15,22888.65,22946.65
NIFTY 500,21-01-2026,22864.5,22981.8,22586.8,22835.15
NIFTY 500,22-01-2026,23013.45,23144.55,22888.5,23008.75
NIFTY 500,23-01-2026,23072.3,23073.35,22679.7,22706.2
NIFTY 500,27-01-2026,22752.7,22886.95,22562.95,22819.25
NIFTY 500,28-01-2026,22899.6,23101.75,22884.5,23082.1
NIFTY 500,29-01-2026,23107.5,23158.6,22922.6,23134.8
NIFTY 500,30-01-2026,22994.3,23110.2,22916.0,23079.5
NIFTY 500,01-02-2026,23067.5,23160.1,22337.3,22611.3
NIFTY 500,02-02-2026,22595.45,22869.7,22408.5,22837.0
NIFTY 500,03-02-2026,23870.2,23912.35,23355.5,23446.3
NIFTY 500,04-02-2026,23414.1,23562.7,23284.45,23534.95
NIFTY 500,05-02-2026,23509.75,23509.95,23337.35,23411.7
NIFTY 500,06-02-2026,23366.5,23447.0,23211.4,23434.0
NIFTY 500,09-02-2026,23600.85,23693.05,23535.4,23683.4
NIFTY 500,10-02-2026,23752.6,23796.4,23691.5,23753.75
NIFTY 500,11-02-2026,23808.1,23811.15,23707.15,23783.05
NIFTY 500,12-02-2026,23753.8,23753.8,23589.05,23651.55
NIFTY 500,13-02-2026,23448.7,23464.05,23285.0,23313.15
NIFTY 500,16-02-2026,23248.55,23487.35,23190.2,23472.45
NIFTY 500,17-02-2026,23445.3,23563.25,23394.8,23540.05
NIFTY 500,18-02-2026,23571.5,23657.75,23490.35,23645.8
NIFTY 500,19-02-2026,23691.6,23697.9,23235.35,23297.45
NIFTY 500,20-02-2026,23252.75,23467.4,23221.15,23395.0
NIFTY 500,23-02-2026,23493.3,23566.85,23394.25,23484.95
NIFTY 500,24-02-2026,23418.1,23418.1,23168.05,23304.6
NIFTY 500,25-02-2026,23388.45,23500.1,23325.9,23403.8
NIFTY 500,26-02-2026,23462.05,23502.95,23340.75,23448.5
NIFTY 500,27-02-2026,23423.95,23433.55,23136.75,23166.85
NIFTY 500,02-03-2026,22547.0,22992.35,22539.65,22835.95
NIFTY 500,04-03-2026,22438.0,22517.4,22283.15,22409.8
NIFTY 500,05-03-2026,22536.75,22760.85,22468.2,22697.8
NIFTY 500,06-03-2026,22621.55,22701.6,22456.45,22481.3
NIFTY 500,09-03-2026,21995.15,22090.7,21743.15,22056.55
NIFTY 500,10-03-2026,22310.8,22385.65,22141.85,22342.95
NIFTY 500,11-03-2026,22351.85,22440.9,22009.3,22042.3
NIFTY 500,12-03-2026,21888.4,22059.6,21703.9,21897.5
NIFTY 500,13-03-2026,21763.25,21780.75,21351.1,21391.2
NIFTY 500,16-03-2026,21355.95,21593.25,21110.0,21498.8
NIFTY 500,17-03-2026,21585.05,21729.65,21446.15,21669.3
NIFTY 500,18-03-2026,21721.45,21990.4,21713.4,21917.4
NIFTY 500,19-03-2026,21466.4,21562.8,21156.2,21225.8
NIFTY 500,20-03-2026,21349.95,21558.0,21294.85,21327.9
NIFTY 500,23-03-2026,21079.6,21090.05,20611.8,20664.25
NIFTY 500,24-03-2026,21045.45,21183.15,20743.9,21067.0
NIFTY 500,25-03-2026,21236.25,21612.45,21236.05,21478.2
NIFTY 500,27-03-2026,21357.35,21364.35,21007.15,21020.15
NIFTY 500,30-03-2026,20762.35,20889.25,20490.45,20528.05
NIFTY 500,01-04-2026,21067.15,21153.25,20867.4,20935.15
NIFTY 500,02-04-2026,20666.7,20990.05,20385.65,20938.35
NIFTY 500,06-04-2026,20990.85,21217.95,20789.45,21194.05
NIFTY 500,07-04-2026,21085.3,21313.1,20959.35,21296.45
NIFTY 500,08-04-2026,21998.6,22159.5,21952.4,22137.1
NIFTY 500,09-04-2026,22090.7,22189.5,21943.2,22037.5
NIFTY 500,10-04-2026,22151.05,22364.3,22133.15,22346.75
NIFTY 500,13-04-2026,21906.15,22244.9,21816.35,22179.05
NIFTY 500,15-04-2026,22506.95,22621.9,22496.75,22595.55
NIFTY 500,16-04-2026,22757.05,22792.25,22529.65,22656.3
NIFTY 500,17-04-2026,22660.55,22882.15,22605.15,22869.4
NIFTY 500,20-04-2026,22906.65,22987.6,22717.55,22865.8
NIFTY 500,21-04-2026,22898.95,23064.35,22893.6,23042.35
NIFTY 500,22-04-2026,22975.85,23054.5,22923.55,22991.5
NIFTY 500,23-04-2026,22873.15,22957.6,22788.6,22810.85
NIFTY 500,24-04-2026,22788.8,22872.05,22472.5,22570.05
NIFTY 500,27-04-2026,22645.85,22853.85,22640.85,22821.4
NIFTY 500,28-04-2026,22808.15,22904.0,22733.9,22765.6
NIFTY 500,29-04-2026,22875.3,23026.95,22825.15,22871.0
NIFTY 500,30-04-2026,22736.8,22759.0,22498.0,22683.55
NIFTY 500,04-05-2026,22783.8,22954.3,22709.75,22830.75
NIFTY 500,05-05-2026,22796.65,22842.25,22672.8,22808.25
NIFTY 500,06-05-2026,22978.95,23150.9,22849.95,23133.4
NIFTY 500,07-05-2026,23219.35,23304.5,23142.45,23214.0
NIFTY 500,08-05-2026,23166.05,23185.65,23080.3,23115.65
NIFTY 500,11-05-2026,22957.4,22962.15,22777.45,22795.75
NIFTY 500,12-05-2026,22728.7,22768.1,22270.95,22299.9
NIFTY 500,13-05-2026,22292.15,22532.0,22208.5,22377.35
NIFTY 500,14-05-2026,22505.0,22675.8,22338.65,22613.1
NIFTY 500,15-05-2026,22664.4,22710.85,22502.6,22531.15
NIFTY 500,18-05-2026,22382.0,22494.1,22150.5,22461.05
NIFTY 500,19-05-2026,22501.15,22646.65,22485.45,22521.75
NIFTY 500,20-05-2026,22379.85,22597.65,22316.45,22578.15
NIFTY 500,21-05-2026,22745.9,22781.0,22557.0,22602.85
NIFTY 500,22-05-2026,22639.7,22727.9,22604.8,22651.3
NIFTY 500,25-05-2026,22859.5,22949.95,22849.1,22929.45
NIFTY 500,26-05-2026,22925.65,23015.0,22858.2,22897.2
NIFTY 500,27-05-2026,22895.75,22999.45,22886.45,22967.4
NIFTY 500,29-05-2026,23012.8,23075.25,22598.45,22657.0
NIFTY 500,01-06-2026,22760.8,22810.2,22414.8,22437.95
NIFTY 500,02-06-2026,22302.05,22563.25,22253.0,22521.1
NIFTY 500,03-06-2026,22488.15,22505.0,22202.6,22451.85
NIFTY 500,04-06-2026,22362.4,22559.85,22328.35,22497.7
NIFTY 500,05-06-2026,22569.45,22614.65,22379.05,22465.35
NIFTY 500,08-06-2026,22191.55,22357.7,22119.3,22173.7
NIFTY 500,09-06-2026,22298.85,22390.5,22233.45,22370.15
NIFTY 500,10-06-2026,22377.0,22455.9,22200.35,22233.85
NIFTY 500,11-06-2026,22128.55,22258.9,22063.75,22114.45
NIFTY 500,12-06-2026,22376.45,22618.7,22295.15,22599.8
NIFTY 500,15-06-2026,22955.8,23019.45,22859.65,22891.3
NIFTY 500,16-06-2026,22962.45,23009.4,22902.35,22997.25
NIFTY 500,17-06-2026,23048.7,23120.9,22990.95,23109.7
NIFTY 500,18-06-2026,23129.9,23221.35,23090.35,23206.45
NIFTY 500,19-06-2026,23082.7,23174.65,23023.35,23144.2
NIFTY 500,22-06-2026,23240.9,23289.75,23213.85,23261.85
NIFTY 500,23-06-2026,23260.0,23302.25,22976.95,23010.95
NIFTY 500,24-06-2026,22992.9,23183.6,22941.05,23126.3
NIFTY 500,25-06-2026,23224.4,23289.95,23093.9,23113.7
NIFTY 500,29-06-2026,23112.6,23148.75,22943.85,23000.0
NIFTY 500,30-06-2026,23074.15,23088.95,22932.05,22995.65
NIFTY 500,01-07-2026,23038.65,23144.1,23032.95,23111.65
NIFTY 500,02-07-2026,23182.05,23276.2,23170.75,23264.8
NIFTY 500,03-07-2026,23416.65,23416.65,23284.3,23301.15
NIFTY 500,06-07-2026,23342.5,23447.3,23319.65,23433.95
NIFTY 500,07-07-2026,23472.4,23485.35,23332.9,23368.85
NIFTY 500,08-07-2026,23239.65,23307.0,22822.8,22908.05
NIFTY 500,09-07-2026,22958.35,23175.25,22956.4,23081.15
NIFTY 500,10-07-2026,23239.7,23358.35,23234.45,23348.4
NIFTY 500,13-07-2026,23194.8,23379.35,23135.3,23347.05
NIFTY 500,14-07-2026,23235.25,23287.45,23167.85,23199.45
NIFTY 500,15-07-2026,23250.85,23368.9,23203.95,23263.9
NIFTY 500,16-07-2026,23332.8,23348.2,23212.9,23232.65
NIFTY 500,17-07-2026,23272.3,23357.9,23235.05,23336.3
NIFTY 500,20-07-2026,23244.3,23363.3,23219.45,23338.05
NIFTY 500,21-07-2026,23340.7,23383.1,23286.15,23352.15
NIFTY 500,22-07-2026,23334.3,23335.6,23118.05,23145.05
NIFTY 500,23-07-2026,23069.1,23148.9,22937.75,22982.4
NIFTY 500,24-07-2026,22805.55,22956.95,22713.5,22913.3
NIFTY 500,27-07-2026,23070.6,23160.6,23061.35,23153.1
NIFTY 500,28-07-2026,23146.65,23172.1,23087.1,23114.9
NIFTY 500,29-07-2026,23261.05,23377.8,23233.4,23352.6
NIFTY 500,30-07-2026,23347.2,23384.65,23274.15,23353.55
NIFTY 500,31-07-2026,23409.85,23506.55,23375.55,23460.7
NIFTY 500,03-08-2026,23619.15,23803.75,23578.55,23802.85
NIFTY 500,04-08-2026,23771.45,23771.45,23573.6,23690.15
NIFTY 500,05-08-2026,23779.35,23782.7,23643.3,23735.55
NIFTY 500,06-08-2026,23756.15,23783.85,23708.55,23729.45
NIFTY 500,07-08-2026,23665.6,23754.5,23657.1,23712.1
NIFTY 500,10-08-2026,23732.75,23777.4,23667.4,23743.2
NIFTY 500,11-08-2026,23755.4,23756.05,23638.55,23681.15
NIFTY 500,12-08-2026,23689.55,23690.05,23526.2,23672.45
NIFTY 500,13-08-2026,23678.7,23678.7,23585.6,23658.1
NIFTY 500,14-08-2026,23635.65,23638.3,23564.3,23594.9
NIFTY 500,17-08-2026,23581.75,23617.3,23488.45,23564.45
NIFTY 500,18-08-2026,23521.85,23555.3,23470.9,23472.4
NIFTY 500,19-08-2026,23475.35,23488.25,23348.3,23386.2
NIFTY 500,20-08-2026,23519.8,23565.9,23491.6,23512.95
NIFTY 500,21-08-2026,23554.15,23554.15,23477.0,23530.3
NIFTY 500,24-08-2026,23560.6,23587.85,23454.1,23511.75
NIFTY 500,25-08-2026,23483.95,23613.9,23423.35,23611.6
NIFTY 500,26-08-2026,23641.35,23684.1,23557.95,23559.2
NIFTY 500,27-08-2026,23615.65,23642.85,23480.15,23482.0
NIFTY 500,28-08-2026,23513.05,23552.3,23451.1,23528.55
NIFTY 500,31-08-2026,23477.75,23485.15,23307.2,23450.35
