date,close,high,low,open,volume,adj_close
2021-11-16,24673.380859375,24841.5390625,24627.939453125,24825.720703125,200,24673.380859375
2021-11-17,24565.689453125,24733.9609375,24535.740234375,24644.3203125,200,24565.689453125
2021-11-18,24322.720703125,24639.400390625,24228.330078125,24581.01953125,200,24322.720703125
2021-11-22,23804.330078125,24378.939453125,23596.4609375,24365.69921875,300,23804.330078125
2021-11-23,24007.6796875,24056.3203125,23554.240234375,23653.55078125,200,24007.6796875
2021-11-24,23907.83984375,24152.630859375,23831.26953125,24095.240234375,300,23907.83984375
2021-11-25,24072.41015625,24103.140625,23811.4609375,23940.94921875,200,24072.41015625
2021-11-26,23359.669921875,23871.51953125,23318.6796875,23871.359375,300,23359.669921875
2021-11-29,23284.19921875,23433.990234375,22881.9296875,23237.109375,300,23284.19921875
2021-11-30,23276.880859375,23688.279296875,23211.4296875,23294.900390625,200,23276.880859375
2021-12-01,23488.720703125,23544.650390625,23345.55078125,23403.349609375,400,23488.720703125
2021-12-02,23786.0,23807.140625,23503.66015625,23541.150390625,300,23786.0
2021-12-03,23595.310546875,23909.5703125,23579.48046875,23830.51953125,400,23595.310546875
2021-12-06,23212.630859375,23633.490234375,23189.33984375,23632.44921875,400,23212.630859375
2021-12-07,23556.16015625,23628.359375,23317.69921875,23368.080078125,200,23556.16015625
2021-12-08,23934.890625,23955.69921875,23742.66015625,23753.23046875,200,23934.890625
2021-12-09,24017.4296875,24043.099609375,23858.189453125,24031.029296875,500,24017.4296875
2021-12-10,24061.349609375,24083.119140625,23930.740234375,23995.640625,400,24061.349609375
2021-12-13,23918.75,24257.44921875,23906.130859375,24204.76953125,300,23918.75
2021-12-14,23875.890625,23920.599609375,23724.58984375,23847.58984375,200,23875.890625
2021-12-15,23732.189453125,23921.869140625,23706.099609375,23892.509765625,200,23732.189453125
2021-12-16,23712.240234375,23928.310546875,23637.2890625,23901.109375,200,23712.240234375
2021-12-17,23295.51953125,23749.689453125,23273.9609375,23742.2890625,200,23295.51953125
2021-12-20,22704.349609375,23092.73046875,22428.01953125,23090.080078125,300,22704.349609375
2021-12-21,22955.33984375,23151.73046875,22837.9296875,22881.6796875,200,22955.33984375
2021-12-22,23244.26953125,23263.1796875,23059.650390625,23077.66015625,200,23244.26953125
2021-12-23,23415.859375,23463.83984375,23356.630859375,23389.76953125,200,23415.859375
2021-12-24,23285.08984375,23530.69921875,23194.58984375,23518.890625,200,23285.08984375
2021-12-27,23386.669921875,23414.009765625,23052.80078125,23238.44921875,200,23386.669921875
2021-12-28,23607.189453125,23629.08984375,23511.029296875,23519.25,200,23607.189453125
2021-12-29,23598.810546875,23696.7109375,23559.69921875,23626.310546875,300,23598.810546875
2021-12-30,23565.310546875,23654.580078125,23534.51953125,23596.9609375,300,23565.310546875
2021-12-31,23811.0,23853.119140625,23609.130859375,23614.419921875,300,23811.0
2022-01-03,24140.23046875,24168.0,23861.640625,23866.029296875,300,24140.23046875
2022-01-04,24315.7890625,24339.05078125,24084.05078125,24232.119140625,300,24315.7890625
2022-01-05,24441.2109375,24467.609375,24239.439453125,24342.55078125,200,24441.2109375
2022-01-06,24281.9296875,24319.720703125,24133.140625,24275.009765625,300,24281.9296875
2022-01-07,24374.890625,24485.490234375,24230.869140625,24364.619140625,300,24374.890625
2022-01-10,24613.740234375,24624.619140625,24461.900390625,24494.349609375,300,24613.740234375
2022-01-11,24674.810546875,24715.630859375,24563.66015625,24611.9609375,600,24674.810546875
2022-01-12,24890.259765625,24907.30078125,24780.810546875,24836.69921875,400,24890.259765625
2022-01-13,24971.3203125,24989.26953125,24831.650390625,24952.609375,200,24971.3203125
2022-01-14,24984.66015625,25023.580078125,24815.720703125,24917.580078125,0,24984.66015625
2022-01-17,25063.830078125,25091.259765625,24967.080078125,25015.94921875,300,25063.830078125
2022-01-18,24741.119140625,25150.529296875,24698.140625,25136.16015625,200,24741.119140625
2022-01-19,24577.970703125,24757.220703125,24470.9609375,24752.560546875,200,24577.970703125
2022-01-20,24403.0703125,24600.75,24274.41015625,24579.009765625,200,24403.0703125
2022-01-21,24115.310546875,24296.330078125,23944.150390625,24268.630859375,200,24115.310546875
2022-01-24,23373.130859375,24111.119140625,23165.23046875,24111.119140625,200,23373.130859375
2022-01-25,23568.150390625,23600.259765625,22900.33984375,23210.73046875,200,23568.150390625
2022-01-27,23326.650390625,23415.26953125,23023.580078125,23392.759765625,200,23326.650390625
2022-01-28,23393.900390625,23756.0703125,23365.0390625,23520.26953125,200,23393.900390625
2022-01-31,23715.2890625,23796.810546875,23618.349609375,23668.130859375,200,23715.2890625
2022-02-01,24023.94921875,24054.75,23600.970703125,23960.01953125,300,24023.94921875
2022-02-02,24297.75,24315.94921875,24156.619140625,24185.2890625,200,24297.75
2022-02-03,24045.740234375,24309.279296875,23996.58984375,24308.44921875,200,24045.740234375
2022-02-04,23966.560546875,24127.560546875,23906.060546875,24091.859375,200,23966.560546875
2022-02-07,23630.029296875,24032.26953125,23513.2109375,23975.150390625,200,23630.029296875
2022-02-08,23605.060546875,23760.640625,23343.83984375,23716.19921875,200,23605.060546875
2022-02-09,23861.2890625,23873.73046875,23720.189453125,23736.779296875,200,23861.2890625
2022-02-10,24009.279296875,24047.58984375,23790.83984375,23978.75,200,24009.279296875
2022-02-11,23662.94921875,23834.0703125,23620.5390625,23834.0703125,200,23662.94921875
2022-02-14,22889.3203125,23264.6796875,22844.169921875,23124.1796875,200,22889.3203125
2022-02-15,23531.369140625,23555.869140625,22808.470703125,23001.1796875,300,23531.369140625
2022-02-16,23510.58984375,23738.8203125,23453.240234375,23648.939453125,200,23510.58984375
2022-02-17,23477.58984375,23674.1796875,23406.3203125,23613.720703125,200,23477.58984375
2022-02-18,23386.330078125,23549.740234375,23346.509765625,23346.630859375,200,23386.330078125
2022-02-21,23204.189453125,23417.4296875,23047.009765625,23262.5390625,400,23204.189453125
2022-02-22,23036.009765625,23092.44921875,22675.0703125,22689.23046875,300,23036.009765625
2022-02-23,23064.73046875,23257.94921875,23027.5390625,23163.849609375,200,23064.73046875
2022-02-24,21896.830078125,22541.619140625,21857.130859375,22370.880859375,400,21896.830078125
2022-02-25,22551.9296875,22648.880859375,22217.4609375,22217.4609375,300,22551.9296875
2022-02-28,22741.640625,22763.310546875,22142.640625,22376.880859375,200,22741.640625
2022-03-02,22566.75,22672.25,22421.9296875,22556.669921875,200,22566.75
2022-03-03,22465.91015625,22831.80078125,22404.630859375,22788.259765625,200,22465.91015625
2022-03-04,22087.9296875,22371.259765625,21982.369140625,22320.26953125,300,22087.9296875
2022-03-07,21557.4609375,21685.19921875,21361.689453125,21685.080078125,300,21557.4609375
2022-03-08,21782.619140625,21808.30078125,21339.779296875,21477.330078125,200,21782.619140625
2022-03-09,22222.240234375,22311.580078125,21816.529296875,21965.330078125,200,22222.240234375
2022-03-10,22547.080078125,22775.970703125,22377.939453125,22775.900390625,200,22547.080078125
2022-03-11,22624.44921875,22668.25,22412.48046875,22499.16015625,200,22624.44921875
2022-03-14,22839.2109375,22863.109375,22544.630859375,22657.08984375,200,22839.2109375
2022-03-15,22588.0703125,22937.1796875,22455.109375,22904.609375,200,22588.0703125
2022-03-16,23009.720703125,23026.169921875,22835.490234375,22870.140625,200,23009.720703125
2022-03-17,23394.9609375,23449.8203125,23272.490234375,23287.9609375,200,23394.9609375
2022-03-21,23206.19921875,23509.83984375,23191.33984375,23495.9296875,200,23206.19921875
2022-03-22,23402.099609375,23421.990234375,23036.140625,23234.029296875,200,23402.099609375
2022-03-23,23351.650390625,23574.51953125,23304.880859375,23509.91015625,200,23351.650390625
2022-03-24,23365.23046875,23435.98046875,23214.80078125,23233.130859375,300,23365.23046875
2022-03-25,23296.05078125,23470.69921875,23200.01953125,23458.51953125,200,23296.05078125
2022-03-28,23338.41015625,23356.69921875,23083.970703125,23347.359375,200,23338.41015625
2022-03-29,23483.279296875,23497.75,23369.220703125,23430.73046875,300,23483.279296875
2022-03-30,23701.75,23740.1796875,23582.189453125,23631.5390625,200,23701.75
2022-03-31,23695.009765625,23803.16015625,23658.630859375,23757.919921875,300,23695.009765625
2022-04-01,24003.83984375,24040.2109375,23689.91015625,23718.5390625,300,24003.83984375
2022-04-04,24476.5703125,24493.5,24177.48046875,24178.98046875,300,24476.5703125
2022-04-05,24490.810546875,24628.560546875,24443.830078125,24585.630859375,300,24490.810546875
2022-04-06,24389.259765625,24485.6796875,24340.259765625,24409.130859375,400,24389.259765625
2022-04-07,24185.859375,24440.939453125,24160.94921875,24368.380859375,500,24185.859375
2022-04-08,24412.7890625,24475.9296875,24189.529296875,24301.44921875,400,24412.7890625
2022-04-11,24387.619140625,24482.390625,24336.189453125,24434.76953125,200,24387.619140625
2022-04-12,24134.5,24354.369140625,23999.310546875,24354.369140625,200,24134.5
2022-04-13,24092.759765625,24325.19921875,24076.140625,24275.48046875,200,24092.759765625
2022-04-18,23757.849609375,23826.08984375,23591.8203125,23812.150390625,200,23757.849609375
2022-04-19,23443.900390625,23939.439453125,23272.390625,23879.75,200,23443.900390625
2022-04-20,23644.3203125,23729.4296875,23480.990234375,23574.990234375,200,23644.3203125
2022-04-21,23966.48046875,23987.650390625,23768.4609375,23809.810546875,200,23966.48046875
2022-04-22,23715.1796875,23903.98046875,23687.94921875,23845.029296875,100,23715.1796875
2022-04-25,23370.5,23525.5390625,23290.779296875,23525.51953125,200,23370.5
2022-04-26,23729.0,23755.48046875,23550.740234375,23568.140625,100,23729.0
2022-04-27,23509.359375,23615.58984375,23388.0703125,23597.369140625,200,23509.359375
2022-04-28,23759.490234375,23840.3203125,23526.25,23707.73046875,200,23759.490234375
2022-04-29,23551.650390625,23914.560546875,23490.029296875,23874.58984375,200,23551.650390625
2022-05-02,23475.810546875,23499.009765625,23287.109375,23334.66015625,100,23475.810546875
2022-05-04,22928.9609375,23575.05078125,22855.26953125,23551.7109375,300,22928.9609375
2022-05-05,22942.0703125,23269.01953125,22894.0390625,23162.91015625,100,22942.0703125
2022-05-06,22542.220703125,22635.66015625,22426.669921875,22602.849609375,200,22542.220703125
2022-05-09,22299.33984375,22451.240234375,22120.140625,22331.189453125,100,22299.33984375
2022-05-10,22081.75,22421.4296875,22032.44921875,22252.75,100,22081.75
2022-05-11,21950.01953125,22234.609375,21663.599609375,22143.900390625,200,21950.01953125
2022-05-12,21457.69921875,21790.849609375,21343.16015625,21790.630859375,200,21457.69921875
2022-05-13,21458.890625,21883.060546875,21402.169921875,21708.73046875,200,21458.890625
2022-05-16,21614.970703125,21734.490234375,21406.400390625,21572.609375,200,21614.970703125
2022-05-17,22181.669921875,22211.310546875,21715.220703125,21767.509765625,200,22181.669921875
2022-05-18,22168.08984375,22399.619140625,22136.330078125,22308.16015625,200,22168.08984375
2022-05-19,21589.009765625,21790.900390625,21539.849609375,21698.099609375,200,21589.009765625
2022-05-20,22137.189453125,22155.3203125,21874.900390625,21891.509765625,100,22137.189453125
2022-05-23,22043.779296875,22315.400390625,22012.98046875,22209.51953125,200,22043.779296875
2022-05-24,21902.529296875,22120.419921875,21842.91015625,22083.140625,100,21902.529296875
2022-05-25,21653.369140625,22018.599609375,21632.189453125,21989.16015625,100,21653.369140625
2022-05-26,21873.560546875,21923.01953125,21432.19921875,21745.640625,200,21873.560546875
2022-05-27,22112.990234375,22130.140625,21948.939453125,22070.73046875,100,22112.990234375
2022-05-30,22559.2109375,22573.25,22339.890625,22345.7109375,200,22559.2109375
2022-05-31,22497.640625,22643.94921875,22417.509765625,22495.970703125,200,22497.640625
2022-06-01,22429.560546875,22593.509765625,22312.5390625,22513.779296875,200,22429.560546875
2022-06-02,22563.51953125,22579.880859375,22343.23046875,22439.51953125,100,22563.51953125
2022-06-03,22416.380859375,22770.94921875,22402.240234375,22732.01953125,100,22416.380859375
2022-06-06,22380.33984375,22423.869140625,22190.259765625,22375.119140625,100,22380.33984375
2022-06-07,22196.83984375,22295.0390625,22117.2890625,22292.0390625,100,22196.83984375
2022-06-08,22121.609375,22331.080078125,22036.33984375,22282.900390625,100,22121.609375
2022-06-09,22266.060546875,22281.6796875,21969.599609375,22012.640625,100,22266.060546875
2022-06-10,21953.509765625,22079.130859375,21916.55078125,22078.44921875,100,21953.509765625
2022-06-13,21373.990234375,21553.3203125,21279.220703125,21553.279296875,100,21373.990234375
2022-06-14,21321.369140625,21515.439453125,21229.1796875,21256.55078125,100,21321.369140625
2022-06-15,21314.779296875,21426.55078125,21295.359375,21359.990234375,100,21314.779296875
2022-06-16,20851.330078125,21549.509765625,20816.05078125,21505.08984375,100,20851.330078125
2022-06-17,20710.009765625,20888.91015625,20563.810546875,20739.970703125,200,20710.009765625
2022-06-20,20630.51953125,20790.150390625,20482.98046875,20748.619140625,200,20630.51953125
2022-06-21,21097.669921875,21151.5703125,20744.720703125,20760.810546875,200,21097.669921875
2022-06-22,20785.240234375,21009.94921875,20758.44921875,21006.2890625,100,20785.240234375
2022-06-23,20998.55078125,21080.30078125,20746.19921875,20846.9609375,100,20998.55078125
2022-06-24,21223.98046875,21247.140625,21106.6796875,21150.349609375,100,21223.98046875
2022-06-27,21415.970703125,21514.689453125,21401.529296875,21496.83984375,100,21415.970703125
2022-06-28,21453.259765625,21482.33984375,21243.25,21334.91015625,100,21453.259765625
2022-06-29,21380.990234375,21447.880859375,21238.91015625,21265.44921875,100,21380.990234375
2022-06-30,21324.5390625,21500.25,21281.669921875,21359.029296875,100,21324.5390625
2022-07-01,21340.25,21385.400390625,21018.580078125,21284.3203125,100,21340.25
2022-07-04,21464.119140625,21484.369140625,21252.05078125,21348.259765625,100,21464.119140625
2022-07-05,21445.919921875,21714.720703125,21414.310546875,21570.689453125,100,21445.919921875
2022-07-06,21719.58984375,21746.80078125,21422.310546875,21473.490234375,100,21719.58984375
2022-07-07,21929.419921875,21947.6796875,21807.009765625,21869.939453125,100,21929.419921875
2022-07-08,22028.140625,22090.599609375,21940.109375,22077.130859375,100,22028.140625
2022-07-11,22123.359375,22159.029296875,21925.060546875,21973.419921875,100,22123.359375
2022-07-12,21955.5703125,22099.66015625,21928.439453125,22066.900390625,100,21955.5703125
2022-07-13,21869.740234375,22088.470703125,21851.08984375,22074.5,100,21869.740234375
2022-07-14,21830.490234375,21979.26953125,21695.130859375,21939.810546875,100,21830.490234375
2022-07-15,21971.44921875,21990.279296875,21822.58984375,21922.080078125,100,21971.44921875
2022-07-18,22277.58984375,22289.48046875,22100.140625,22103.140625,200,22277.58984375
2022-07-19,22383.94921875,22407.529296875,22187.75,22201.2109375,100,22383.94921875
2022-07-20,22558.19921875,22667.5703125,22522.8203125,22632.060546875,100,22558.19921875
2022-07-21,22734.0703125,22755.310546875,22527.390625,22574.9609375,200,22734.0703125
2022-07-22,22828.470703125,22864.55078125,22719.849609375,22804.060546875,100,22828.470703125
2022-07-25,22739.169921875,22828.109375,22665.109375,22795.73046875,200,22739.169921875
2022-07-26,22514.58984375,22761.150390625,22490.630859375,22761.150390625,100,22514.58984375
2022-07-27,22718.330078125,22730.279296875,22459.0390625,22515.919921875,200,22718.330078125
2022-07-28,23047.5,23066.41015625,22831.990234375,22865.0390625,200,23047.5
2022-07-29,23359.640625,23376.5,23185.720703125,23208.9609375,200,23359.640625
2022-08-01,23649.80078125,23667.4609375,23362.490234375,23472.330078125,400,23649.80078125
2022-08-02,23685.509765625,23739.2109375,23523.599609375,23636.119140625,400,23685.509765625
2022-08-03,23696.30078125,23746.44921875,23499.529296875,23707.5390625,900,23696.30078125
2022-08-04,23721.330078125,23856.48046875,23403.310546875,23790.0703125,200,23721.330078125
2022-08-05,23731.669921875,23853.58984375,23699.419921875,23773.08984375,200,23731.669921875
2022-08-08,23888.76953125,23918.060546875,23688.130859375,23755.05078125,200,23888.76953125
2022-08-10,23885.7109375,23954.609375,23783.859375,23947.619140625,200,23885.7109375
2022-08-11,24063.880859375,24117.119140625,24027.2109375,24069.66015625,100,24063.880859375
2022-08-12,24136.400390625,24171.130859375,24013.66015625,24060.580078125,200,24136.400390625
2022-08-16,24357.7890625,24367.169921875,24224.4296875,24224.859375,0,24357.7890625
2022-08-17,24520.6796875,24547.900390625,24402.880859375,24410.880859375,200,24520.6796875
2022-08-18,24560.740234375,24578.0390625,24437.619140625,24483.4296875,300,24560.740234375
2022-08-19,24299.19921875,24629.689453125,24253.9609375,24593.779296875,200,24299.19921875
2022-08-22,23925.669921875,24204.30078125,23895.33984375,24200.419921875,200,23925.669921875
2022-08-23,24065.7890625,24126.9296875,23705.44921875,23713.23046875,200,24065.7890625
2022-08-24,24135.990234375,24160.26953125,23976.5,24022.359375,200,24135.990234375
2022-08-25,24074.380859375,24319.01953125,24036.5,24215.48046875,300,24074.380859375
2022-08-26,24141.169921875,24299.859375,24097.7109375,24185.30078125,200,24141.169921875
2022-08-29,23872.060546875,23941.060546875,23474.66015625,23474.939453125,200,23872.060546875
2022-08-30,24437.220703125,24457.48046875,23988.599609375,23992.119140625,200,24437.220703125
2022-09-01,24249.5390625,24410.30078125,24145.6796875,24183.9609375,200,24249.5390625
2022-09-02,24232.240234375,24397.130859375,24207.900390625,24337.109375,200,24232.240234375
2022-09-05,24376.099609375,24405.2890625,24246.3203125,24246.3203125,300,24376.099609375
2022-09-06,24411.2109375,24521.390625,24306.609375,24416.0703125,300,24411.2109375
2022-09-07,24418.890625,24444.130859375,24253.810546875,24281.630859375,300,24418.890625
2022-09-08,24608.470703125,24624.66015625,24491.220703125,24554.630859375,200,24608.470703125
2022-09-09,24652.609375,24780.849609375,24590.380859375,24734.4296875,200,24652.609375
2022-09-12,24829.359375,24865.640625,24704.349609375,24704.359375,200,24829.359375
2022-09-13,24977.9609375,25005.83984375,24926.650390625,24943.720703125,200,24977.9609375
2022-09-14,24914.380859375,25006.0,24535.869140625,24540.470703125,200,24914.380859375
2022-09-15,24837.169921875,25066.4609375,24783.650390625,24976.869140625,200,24837.169921875
2022-09-16,24304.609375,24773.890625,24226.390625,24740.75,200,24304.609375
2022-09-19,24375.51953125,24462.009765625,24125.099609375,24290.369140625,400,24375.51953125
2022-09-20,24653.69921875,24795.009765625,24536.169921875,24536.169921875,200,24653.69921875
2022-09-21,24485.2890625,24734.16015625,24421.080078125,24598.380859375,200,24485.2890625
2022-09-22,24448.880859375,24531.0390625,24271.44921875,24351.330078125,200,24448.880859375
2022-09-23,24005.3203125,24487.259765625,23969.30078125,24419.0,200,24005.3203125
2022-09-26,23472.279296875,23801.880859375,23390.19921875,23771.560546875,200,23472.279296875
2022-09-27,23475.470703125,23710.849609375,23357.650390625,23546.01953125,200,23475.470703125
2022-09-28,23303.44921875,23540.650390625,23240.130859375,23323.119140625,200,23303.44921875
2022-09-29,23278.08984375,23567.33984375,23223.75,23475.900390625,200,23278.08984375
2022-09-30,23642.4609375,23720.189453125,23141.619140625,23211.25,200,23642.4609375
2022-10-03,23337.1796875,23682.25,23252.98046875,23631.2890625,200,23337.1796875
2022-10-04,23857.669921875,23869.01953125,23640.4296875,23640.529296875,200,23857.669921875
2022-10-06,23996.94921875,24102.2890625,23968.9296875,23968.9296875,200,23996.94921875
2022-10-07,23966.560546875,23995.859375,23819.109375,23955.470703125,200,23966.560546875
2022-10-10,23833.5703125,23890.33984375,23618.05078125,23665.55078125,200,23833.5703125
2022-10-11,23465.25,23870.05078125,23427.689453125,23860.109375,400,23465.25
2022-10-12,23638.83984375,23662.080078125,23396.55078125,23515.2890625,200,23638.83984375
2022-10-13,23481.48046875,23643.490234375,23407.91015625,23611.970703125,200,23481.48046875
2022-10-14,23619.490234375,23886.470703125,23601.41015625,23816.51953125,100,23619.490234375
2022-10-17,23767.060546875,23786.029296875,23461.849609375,23545.599609375,400,23767.060546875
2022-10-18,24001.19921875,24025.509765625,23889.23046875,23889.23046875,200,24001.19921875
2022-10-19,24018.560546875,24155.140625,23974.109375,24078.2890625,300,24018.560546875
2022-10-20,24088.669921875,24116.529296875,23877.900390625,23914.5703125,200,24088.669921875
2022-10-21,24048.580078125,24201.2890625,23976.779296875,24143.240234375,200,24048.580078125
2022-10-24,24233.630859375,24312.94921875,24212.939453125,24243.560546875,100,24233.630859375
2022-10-25,24169.6796875,24301.080078125,24151.470703125,24276.150390625,300,24169.6796875
2022-10-27,24302.80078125,24350.75,24193.169921875,24251.9296875,200,24302.80078125
2022-10-28,24300.48046875,24380.16015625,24223.880859375,24303.880859375,200,24300.48046875
2022-10-31,24589.55078125,24606.029296875,24390.939453125,24390.939453125,100,24589.55078125
2022-11-01,24778.23046875,24790.439453125,24656.109375,24675.48046875,200,24778.23046875
2022-11-02,24713.330078125,24808.1796875,24674.01953125,24780.859375,100,24713.330078125
2022-11-03,24699.029296875,24751.939453125,24553.369140625,24560.080078125,200,24699.029296875
2022-11-04,24768.890625,24787.80078125,24648.7109375,24669.48046875,200,24768.890625
2022-11-07,24902.619140625,24951.939453125,24729.380859375,24854.330078125,200,24902.619140625
2022-11-09,24830.419921875,24998.369140625,24780.330078125,24947.119140625,200,24830.419921875
2022-11-10,24630.73046875,24758.720703125,24545.330078125,24673.5703125,200,24630.73046875
2022-11-11,24959.5703125,24978.279296875,24890.30078125,24890.30078125,300,24959.5703125
2022-11-14,24956.890625,25010.05078125,24925.3203125,24952.900390625,200,24956.890625
2022-11-15,25021.619140625,25045.130859375,24886.4296875,24951.650390625,200,25021.619140625
2022-11-16,24966.66015625,25045.19921875,24880.869140625,24976.650390625,200,24966.66015625
2022-11-17,24860.83984375,24963.16015625,24826.48046875,24905.2109375,200,24860.83984375
2022-11-18,24788.609375,24936.91015625,24667.400390625,24898.439453125,200,24788.609375
2022-11-21,24627.76953125,24721.759765625,24595.009765625,24715.390625,200,24627.76953125
2022-11-22,24715.509765625,24727.099609375,24604.08984375,24623.380859375,200,24715.509765625
2022-11-23,24760.119140625,24816.890625,24737.01953125,24814.130859375,200,24760.119140625
2022-11-24,24990.94921875,25026.8203125,24807.619140625,24807.619140625,200,24990.94921875
2022-11-25,25054.439453125,25083.3203125,24971.140625,25011.490234375,200,25054.439453125
2022-11-28,25150.51953125,25202.109375,24963.439453125,24974.169921875,200,25150.51953125
2022-11-29,25191.26953125,25266.349609375,25108.75,25108.810546875,200,25191.26953125
2022-11-30,25406.759765625,25479.8203125,25205.119140625,25215.8203125,300,25406.759765625
2022-12-01,25497.08984375,25554.25,25449.44921875,25503.75,200,25497.08984375
2022-12-02,25429.029296875,25464.80078125,25344.240234375,25420.740234375,200,25429.029296875
2022-12-05,25433.609375,25470.75,25300.58984375,25443.650390625,300,25433.609375
2022-12-06,25362.51953125,25387.849609375,25301.900390625,25308.599609375,300,25362.51953125
2022-12-07,25268.599609375,25415.3203125,25232.55078125,25365.0703125,200,25268.599609375
2022-12-08,25343.580078125,25359.279296875,25268.330078125,25304.75,200,25343.580078125
2022-12-09,25184.099609375,25431.80078125,25047.880859375,25401.310546875,500,25184.099609375
2022-12-12,25201.0703125,25218.0703125,24986.169921875,25066.029296875,300,25201.0703125
2022-12-13,25318.9609375,25334.970703125,25209.240234375,25270.740234375,400,25318.9609375
2022-12-14,25416.4296875,25457.880859375,25376.3203125,25376.599609375,700,25416.4296875
2022-12-15,25127.880859375,25425.779296875,25094.009765625,25378.08984375,500,25127.880859375
2022-12-16,24894.880859375,25155.23046875,24883.279296875,25007.400390625,300,24894.880859375
2022-12-19,25084.560546875,25098.19921875,24853.689453125,24911.919921875,400,25084.560546875
2022-12-20,25036.009765625,25062.279296875,24811.58984375,25022.609375,300,25036.009765625
2022-12-21,24723.7109375,25177.08984375,24680.2109375,25127.2109375,400,24723.7109375
2022-12-22,24566.740234375,24891.009765625,24475.259765625,24778.3203125,500,24566.740234375
2022-12-23,23955.55078125,24433.33984375,23913.810546875,24301.76953125,400,23955.55078125
2022-12-26,24353.5703125,24440.0,23865.880859375,23882.48046875,300,24353.5703125
2022-12-27,24547.30078125,24570.80078125,24331.05078125,24492.529296875,300,24547.30078125
2022-12-28,24576.490234375,24630.880859375,24467.30078125,24518.759765625,300,24576.490234375
2022-12-29,24660.880859375,24699.859375,24376.599609375,24477.7109375,200,24660.880859375
2022-12-30,24605.779296875,24815.720703125,24571.720703125,24756.73046875,300,24605.779296875
2023-01-02,24722.0390625,24740.759765625,24580.080078125,24643.05078125,300,24722.0390625
2023-01-03,24775.919921875,24801.939453125,24685.390625,24708.0,300,24775.919921875
2023-01-04,24511.439453125,24797.01953125,24486.990234375,24777.419921875,300,24511.439453125
2023-01-05,24496.75,24617.26953125,24342.220703125,24585.25,500,24496.75
2023-01-06,24317.560546875,24547.73046875,24239.2109375,24503.8203125,300,24317.560546875
2023-01-09,24602.369140625,24637.08984375,24431.869140625,24431.869140625,300,24602.369140625
2023-01-10,24401.130859375,24627.009765625,24305.75,24625.5390625,200,24401.130859375
2023-01-11,24368.16015625,24481.310546875,24296.330078125,24418.900390625,300,24368.16015625
2023-01-12,24331.330078125,24437.98046875,24212.73046875,24386.240234375,200,24331.330078125
2023-01-13,24436.73046875,24477.30078125,24232.2109375,24363.009765625,500,24436.73046875
2023-01-16,24373.279296875,24555.55078125,24327.51953125,24510.08984375,400,24373.279296875
2023-01-17,24518.73046875,24536.9609375,24356.060546875,24391.400390625,1000,24518.73046875
2023-01-18,24631.7890625,24652.390625,24492.9296875,24546.08984375,200,24631.7890625
2023-01-19,24560.650390625,24614.470703125,24508.380859375,24568.55078125,900,24560.650390625
2023-01-20,24444.810546875,24597.390625,24429.779296875,24559.919921875,200,24444.810546875
2023-01-23,24532.98046875,24576.599609375,24480.390625,24518.900390625,200,24532.98046875
2023-01-24,24505.220703125,24624.419921875,24473.05078125,24588.140625,200,24505.220703125
2023-01-25,24164.16015625,24467.94921875,24127.580078125,24448.66015625,200,24164.16015625
2023-01-27,23688.98046875,24137.25,23541.009765625,24127.1796875,200,23688.98046875
2023-01-30,23647.140625,23816.0,23369.490234375,23541.48046875,200,23647.140625
2023-01-31,23778.4609375,23821.16015625,23551.94921875,23724.470703125,200,23778.4609375
2023-02-01,23629.76953125,24124.76953125,23284.330078125,23936.900390625,300,23629.76953125
2023-02-02,23620.08984375,23697.400390625,23406.630859375,23532.869140625,200,23620.08984375
2023-02-03,23812.75,23826.48046875,23469.69921875,23706.66015625,300,23812.75
2023-02-06,23765.51953125,23794.259765625,23668.650390625,23793.41015625,300,23765.51953125
2023-02-07,23710.990234375,23823.16015625,23628.240234375,23754.30078125,200,23710.990234375
2023-02-08,23908.580078125,23938.16015625,23733.44921875,23735.830078125,200,23908.580078125
2023-02-09,23908.859375,23948.33984375,23796.01953125,23921.0,200,23908.859375
2023-02-10,23880.0,23910.640625,23812.69921875,23854.220703125,200,23880.0
2023-02-13,23700.0,23892.0703125,23665.619140625,23861.4609375,100,23700.0
2023-02-14,23807.94921875,23839.890625,23670.26953125,23721.26953125,100,23807.94921875
2023-02-15,23916.380859375,23941.23046875,23740.509765625,23782.9609375,100,23916.380859375
2023-02-16,23991.919921875,24074.560546875,23955.279296875,24003.80078125,200,23991.919921875
2023-02-17,23863.439453125,23980.609375,23809.830078125,23889.94921875,100,23863.439453125
2023-02-20,23761.2890625,23918.76953125,23734.1796875,23881.0703125,200,23761.2890625
2023-02-21,23724.189453125,23849.5703125,23695.5703125,23790.720703125,100,23724.189453125
2023-02-22,23382.9609375,23640.23046875,23345.759765625,23616.890625,200,23382.9609375
2023-02-23,23333.0390625,23446.259765625,23222.970703125,23384.55078125,200,23333.0390625
2023-02-24,23268.44921875,23442.490234375,23219.640625,23405.5390625,300,23268.44921875
2023-02-27,23135.150390625,23215.330078125,23004.169921875,23210.630859375,200,23135.150390625
2023-02-28,23084.7890625,23190.2890625,23021.0703125,23140.2109375,200,23084.7890625
2023-03-01,23316.0390625,23333.41015625,23127.169921875,23129.009765625,200,23316.0390625
